evaluation,trial_id,hypothesis,surface_id,strategy,selected,miou,macc,f_miou,ap25,ap50,f5,status,minimum_absent_observations,minimum_distinct_viewpoints,retained_t0_rows,eligible,current_miou,ghost,background_f1_at_5cm,surface_precision_at_5cm,surface_recall_at_5cm,surface_f1_at_5cm,total_current_surface_coverage,t1_unobserved_region_recall,t1_observed_region_stale_precision
static_dev,D2-S0,bounded nearest CROVE surface semantics,ovimap-room0-native-1cm-s0_nearest,s0_nearest,False,0.3996749370117408,0.4566339262240325,0.6833616824002804,0.5626407670585036,0.470710638947717,0.9352861616716538,PASS,,,,,,,,,,,,,
static_dev,D2-S1,bounded surface vote reduces lookup noise,ovimap-room0-native-1cm-s1_surface_vote,s1_surface_vote,False,0.40040946130638133,0.4557526542504884,0.6849188113968684,0.5626407670585036,0.470710638947717,0.9352861616716538,PASS,,,,,,,,,,,,,
static_dev,D2-S2,absolute support reliability enables OVI owner fallback,ovimap-room0-native-1cm-s2_reliable_surface_owner_fallback,s2_reliable_surface_owner_fallback,True,0.4478886892216835,0.5110995197273775,0.6735732880414708,0.5626407670585036,0.470710638947717,0.9352861616716538,PASS,,,,,,,,,,,,,
dynamic_dev,B3_LEGACY,frozen B3 coarse current policy,,,True,,,,,,,,1,1,3285752,True,0.1358861592620667,0.0,0.36636000976960026,0.7344127781521915,0.30533132262929125,0.4313354117431786,0.30533132262929125,0.07564646854496333,0.9309634045791844
dynamic_dev,F1_A2_V2,fine multiview evidence prevents coarse false revocation,,,False,,,,,,,,2,2,3286356,False,0.1359148010676461,0.9225589225589226,0.36636000976960026,0.7340884153470719,0.30555309145746473,0.43150063410190587,0.30555309145746473,0.07622539560015439,0.9208842897460019
dynamic_dev,F2_A3_V2,fine multiview evidence prevents coarse false revocation,,,False,,,,,,,,3,2,3286382,False,0.1359148010676461,0.9258064516129032,0.36636000976960026,0.7340693426280488,0.30555309145746473,0.4314973390920492,0.30555309145746473,0.07622539560015439,0.9201341020177967
dynamic_dev,F3_A4_V3,fine multiview evidence prevents coarse false revocation,,,False,,,,,,,,4,3,3286874,False,0.1359148010676461,0.9379217273954116,0.36636000976960026,0.73400157668662,0.30559744522309945,0.4315298531410841,0.30559744522309945,0.07622539560015439,0.9176129350777585
dynamic_dev,F4_A6_V3,fine multiview evidence prevents coarse false revocation,,,False,,,,,,,,6,3,3299256,False,0.1359148010676461,0.9531090723751274,0.36636000976960026,0.7338375922635013,0.30559744522309945,0.43150150864004794,0.30559744522309945,0.07622539560015439,0.9350301406563966
