run_id,method_id,checkpoint_id,training_updates,environment,pair,visit,evaluation_domain,gt_instance_id,semantic_label,full_surface_support,common_support_fraction,included_in_evaluation_domain,raw_best_query_id,raw_best_iou,query_score,eligible_best_query_id,eligible_best_iou,exclusive_query_best_iou,final_best_iou,raw_query_survives_threshold,survived_point_fraction,final_tp_match_id,residual_involvement,classification
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,9,shelf,1450,0.11586206896551725,True,4,0.5481727574750831,0.00029563752468675375,99,0.02705749718151071,0.02705749718151071,0.5204081632653061,False,0.0,,True,support_limited|filtered
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,10,wall,25,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,11,wall,467,0.3875802997858672,True,,0.0,,,0.0,0.0,0.42857142857142855,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,12,shelf,70,0.05714285714285714,True,,0.0,,,0.0,0.0,0.00792507204610951,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,17,plant,17,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,18,ceiling,1289,0.0023273855702094647,True,,0.0,,,0.0,0.0,0.009852216748768473,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,1,floor,2285,0.31422319474835886,True,60,0.00611353711790393,9.135976142715663e-05,,0.0,0.0,0.34181240063593005,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,2,armchair,669,0.25411061285500747,True,96,0.4214046822742475,0.9818839430809021,96,0.4214046822742475,0.4214046822742475,0.4214046822742475,True,1.0,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,3,pillow,109,0.6605504587155964,True,96,0.015527950310559006,0.9818839430809021,96,0.015527950310559006,0.015527950310559006,0.5193798449612403,True,1.0,residual_0001,True,raw_regression
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,4,side table,162,0.30246913580246915,True,2,0.7,0.0005480669206008315,84,0.7,0.7,0.7,False,0.0,query_0084,False,support_limited|filtered
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,5,cupboard,1209,0.18527708850289495,True,91,0.28893058161350843,0.00027588201919570565,,0.0,0.0,0.28753993610223644,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,6,shelf,2841,0.18760999648011265,True,87,0.3652173913043478,0.004483665339648724,,0.0,0.0,0.1272430668841762,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,7,wall,1109,0.41118124436429215,True,24,0.0935374149659864,0.0003418976557441056,,0.0,0.0,0.21524201853759012,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,8,commode,997,0.08324974924774323,True,14,0.42857142857142855,0.0008730311528779566,,0.0,0.0,0.11464088397790055,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,9,shelf,1715,0.14402332361516035,True,90,0.30066815144766146,0.0037312586791813374,,0.0,0.0,0.4662379421221865,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,10,wall,155,0.45806451612903226,True,24,0.053061224489795916,0.0003418976557441056,,0.0,0.0,0.12199312714776632,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,11,wall,413,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,12,shelf,824,0.009708737864077669,True,,0.0,,,0.0,0.0,0.01809954751131222,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,14,wall,96,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,17,plant,22,0.045454545454545456,True,28,0.015151515151515152,0.0005479165120050311,84,0.014285714285714285,0.014285714285714285,0.014285714285714285,False,0.0,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,1,floor,1574,0.45806861499364676,True,96,0.0016849199663016006,0.9818839430809021,96,0.0016849199663016006,0.0016849199663016006,0.3289382373351839,True,1.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,2,armchair,587,0.37649063032367974,True,96,0.42650103519668736,0.9818839430809021,96,0.42650103519668736,0.42650103519668736,0.42650103519668736,True,1.0,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,3,pillow,158,0.6075949367088608,True,,0.0,,,0.0,0.0,0.5294117647058824,False,,residual_0006,True,raw_regression
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,4,side table,153,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,5,cupboard,882,0.2619047619047619,True,36,0.3262108262108262,8.957499812822789e-05,99,0.31629834254143646,0.31629834254143646,0.31629834254143646,False,0.0,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,6,shelf,3393,0.13645741231948127,True,0,0.11481975967957277,0.00013807849609293044,,0.0,0.0,0.39285714285714285,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,7,wall,1258,0.4149443561208267,True,,0.0,,,0.0,0.0,0.38115942028985506,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,8,commode,110,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,9,shelf,1450,0.11586206896551725,True,4,0.5892857142857143,0.00029563752468675375,99,0.02771362586605081,0.02771362586605081,0.516,False,0.0,residual_0002,True,support_limited|filtered
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,10,wall,25,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,11,wall,467,0.3875802997858672,True,,0.0,,,0.0,0.0,0.4339152119700748,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,12,shelf,70,0.05714285714285714,True,,0.0,,,0.0,0.0,0.0033500837520938024,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,17,plant,17,0.0,False,,0.0,,,0.0,0.0,0.0,False,,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_frozen_v2_domains,OBS_BASE_FROZEN,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,18,ceiling,1289,0.0023273855702094647,True,,0.0,,,0.0,0.0,0.007614213197969543,False,,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,1,floor,2285,0.31422319474835886,True,42,0.256908140403286,0.00041133383638225496,,0.0,0.0,0.3450655624568668,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,2,armchair,669,0.25411061285500747,True,11,0.38782051282051283,0.8526244759559631,11,0.38782051282051283,0.38782051282051283,0.38782051282051283,True,1.0,,False,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,3,pillow,109,0.6605504587155964,True,11,0.012698412698412698,0.8526244759559631,11,0.012698412698412698,0.012698412698412698,0.5037037037037037,True,1.0,,True,raw_regression
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,4,side table,162,0.30246913580246915,True,18,0.6712328767123288,0.0038286347407847643,84,0.6712328767123288,0.6712328767123288,0.6712328767123288,False,0.0,,False,support_limited|filtered|residual_or_assignment
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,5,cupboard,1209,0.18527708850289495,True,70,0.23487031700288186,0.0019662221893668175,4,0.11587982832618025,0.11587982832618025,0.2552147239263804,False,0.0,,True,support_limited|raw_regression|below_50
20260908_scene0109_obs_base_tuned_train200_dev_v2,OBS_BASE_TUNED,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,6,shelf,2841,0.18760999648011265,True,76,0.28476084538375973,0.0001382330374326557,,0.0,0.0,0.11989574283231973,False,0.0,,True,support_limited|raw_regression|below_50
