run_id,method_id,checkpoint_id,training_updates,environment,pair,visit,evaluation_domain,stage,prediction_count,target_count,maximum_valid_pairs_50,maximum_valid_pairs_25,best_iou_mean,ar50,ar25,tp50,fp50,fn50,f1_50,tp25,fp25,fn25,f1_25
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,1,0.037859441063751574,0.0,0.07142857142857142,0,3,14,0.0,1,2,13,0.11764705882352941
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,32,14,0,2,0.11561163928511593,0.0,0.14285714285714285,0,32,14,0.0,2,30,12,0.08695652173913043
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,49,14,0,0,0.051512326974287995,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.03584606114765819,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.03457787734808188,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.1144168369002326,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,56,12,1,5,0.24527533974112228,0.08333333333333333,0.4166666666666667,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,12,1,3,0.13223448588294795,0.08333333333333333,0.25,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,12,1,3,0.13223448588294795,0.08333333333333333,0.25,1,2,11,0.13333333333333333,3,0,9,0.4
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,27,12,2,6,0.27410701070445226,0.16666666666666666,0.5,2,25,10,0.10256410256410256,6,21,6,0.3076923076923077
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,49,10,1,4,0.20206480961578466,0.1,0.4,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,1,3,0.12983410530273845,0.1,0.3,,,,,,,,
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,1,3,0.12243142545222685,0.1,0.3,1,2,9,0.15384615384615385,3,0,7,0.46153846153846156
20260908_scene0109_obs_fuse_train200_dev_v2,OBS_FUSE,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,2,8,0.33007178686473204,0.2,0.8,2,17,8,0.13793103448275862,8,11,2,0.5517241379310345
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R0_RAW_ALL,68,14,0,1,0.06050903029076795,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R1_ELIGIBLE,4,14,0,1,0.05123686090350897,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,4,14,0,1,0.05123686090350897,0.0,0.07142857142857142,0,4,14,0.0,1,3,13,0.1111111111111111
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,33,14,0,2,0.11783532334535694,0.0,0.14285714285714285,0,33,14,0.0,2,31,12,0.0851063829787234
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,37,14,0,0,0.039460783965617634,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.0355951064634457,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.0355951064634457,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.1154340660155964,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,68,12,1,5,0.19656906257583584,0.08333333333333333,0.4166666666666667,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,4,12,1,4,0.16832413656879996,0.08333333333333333,0.4166666666666667,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,4,12,1,4,0.16832413656879996,0.08333333333333333,0.4166666666666667,1,3,11,0.125,4,0,8,0.5
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,25,12,2,6,0.2878012037229092,0.16666666666666666,0.5833333333333334,2,23,10,0.10810810810810811,6,19,6,0.32432432432432434
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,37,10,1,3,0.1417785478681428,0.1,0.3,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,1,3,0.12806895724939413,0.1,0.3,,,,,,,,
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,1,3,0.12806895724939413,0.1,0.3,1,2,9,0.15384615384615385,3,0,7,0.46153846153846156
20260908_scene0109_obs_fuse_train500_dev_v2,OBS_FUSE,d9a68b535537d637c6bec971b42080b2f2b40ee1f3c2097598a342f5f742947b,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,2,8,0.33570931866189924,0.2,0.8,2,17,8,0.13793103448275862,8,11,2,0.5517241379310345
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R0_RAW_ALL,59,14,0,0,0.06130765780756865,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R1_ELIGIBLE,4,14,0,0,0.03570054176952808,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,4,14,0,0,0.035511897498518095,0.0,0.0,0,4,14,0.0,0,4,14,0.0
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,33,14,0,1,0.11248465756094804,0.0,0.07142857142857142,0,33,14,0.0,1,32,13,0.0425531914893617
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,30,14,0,0,0.03869666093780154,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.0336526085525153,0.0,0.0,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.03275498790548054,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.11259394745763122,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,59,12,1,4,0.2018495472642753,0.08333333333333333,0.3333333333333333,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,4,12,1,3,0.12580482133979123,0.08333333333333333,0.25,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,4,12,1,3,0.12506380189876543,0.08333333333333333,0.25,1,3,11,0.125,3,1,9,0.375
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,30,12,2,6,0.2630036947683558,0.16666666666666666,0.5,2,28,10,0.09523809523809523,6,24,6,0.2857142857142857
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,30,10,0,3,0.1390719640482935,0.0,0.3,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,0,3,0.11722358869191425,0.0,0.3,,,,,,,,
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,0,3,0.11130901271129871,0.0,0.3,0,3,10,0.0,3,0,7,0.46153846153846156
20260908_scene0109_obs_fuse_train1000_dev_v2,OBS_FUSE,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,1000,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,1,8,0.3189493741238039,0.1,0.8,1,18,9,0.06896551724137931,8,11,2,0.5517241379310345
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R0_RAW_ALL,57,14,0,1,0.07569335428278978,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R1_ELIGIBLE,3,14,0,1,0.042945981446977345,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,1,0.042945981446977345,0.0,0.07142857142857142,0,3,14,0.0,1,2,13,0.11764705882352941
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,32,14,0,2,0.11763557031197225,0.0,0.14285714285714285,0,32,14,0.0,2,30,12,0.08695652173913043
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,46,14,0,0,0.056132904531149455,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.03545467147989632,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.03545467147989632,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.11490395712814562,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,57,12,1,6,0.24954394059870247,0.08333333333333333,0.5,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,12,1,3,0.13294169776982057,0.08333333333333333,0.25,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,12,1,3,0.13294169776982057,0.08333333333333333,0.25,1,2,11,0.13333333333333333,3,0,9,0.4
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,26,12,2,6,0.2683494483118147,0.16666666666666666,0.5,2,24,10,0.10526315789473684,6,20,6,0.3157894736842105
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,46,10,1,4,0.20144857435036984,0.1,0.4,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R1_ELIGIBLE,3,10,0,3,0.12351499244132107,0.0,0.3,,,,,,,,
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R2_EXCLUSIVE_QUERY,3,10,0,3,0.12351499244132107,0.0,0.3,0,3,10,0.0,3,0,7,0.46153846153846156
20260908_scene0109_obs_full_smoke200_dev_v2,OBS_FULL,ca715b6031da563ef56ef8b78969d118669aa47ff839b5480cc9b45eaa6ad72b,200,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,COMMON_INPUT_SUPPORT_V2,R3_FINAL_MAP,19,10,1,8,0.3273176282874092,0.1,0.8,1,18,9,0.06896551724137931,8,11,2,0.5517241379310345
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R0_RAW_ALL,54,14,0,1,0.06370742298949411,0.0,0.07142857142857142,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.03782740160600158,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.03782740160600158,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,FULL_GT_V2,R3_FINAL_MAP,32,14,0,1,0.11230867336166447,0.0,0.07142857142857142,0,32,14,0.0,1,31,13,0.043478260869565216
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R0_RAW_ALL,22,14,0,0,0.03912997877763879,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R1_ELIGIBLE,3,14,0,0,0.0347416487703849,0.0,0.0,,,,,,,,
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R2_EXCLUSIVE_QUERY,3,14,0,0,0.0347454955482376,0.0,0.0,0,3,14,0.0,0,3,14,0.0
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,1,FULL_GT_V2,R3_FINAL_MAP,23,14,0,2,0.1145844551003883,0.0,0.14285714285714285,0,23,14,0.0,2,21,12,0.10810810810810811
20260908_scene0109_obs_full_train500_dev_v2,OBS_FULL,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687,500,20c993b7-698f-29c5-847d-c8cb8a685f5a,scene0109_00-scene0109_01,0,COMMON_INPUT_SUPPORT_V2,R0_RAW_ALL,54,12,1,5,0.20672904870373301,0.08333333333333333,0.4166666666666667,,,,,,,,
