optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
523,19.117538452148438,0.002822627080604434,0.02090149000287056,0.44265708327293396,1.9192595481872559,2.378253698348999,19.116104125976562,17.165739059448242,0.9911578681310234,0.13268625261211464,True
524,18.98192024230957,0.0024523488245904446,0.02049475722014904,0.4407219886779785,1.90203058719635,2.0663578510284424,19.055699348449707,24.23145294189453,0.989162619003943,0.14682335221825654,True
525,19.202289581298828,0.0022883813362568617,0.02087649330496788,0.4406212866306305,1.9093540906906128,2.182002544403076,19.202804565429688,60.36331558227539,0.9905797497127734,0.13693699202962512,True
526,19.256908416748047,0.0020815955940634012,0.021595733240246773,0.4491645395755768,1.9113987684249878,1.9314463138580322,19.156214714050293,27.23660659790039,0.994358076085529,0.10607493482653449,True
527,19.176361083984375,0.0027056417893618345,0.01983293704688549,0.43639373779296875,1.9277262687683105,1.977535605430603,19.141079902648926,30.77712059020996,0.9983874309464705,0.056765863245059854,True
528,19.15340805053711,0.002152280882000923,0.020628254860639572,0.44636908173561096,1.9255189895629883,1.9229716062545776,19.126937866210938,22.248456954956055,0.992810837512449,0.11969352576779899,True
529,18.94243621826172,0.00307331420481205,0.020943481475114822,0.4492391049861908,1.9168343544006348,1.8601471185684204,19.038320541381836,21.915895462036133,0.9928073950715722,0.11972199236448446,True
530,19.034584045410156,0.0019807543139904737,0.020278777927160263,0.43686485290527344,1.913912057876587,2.050431728363037,19.083534240722656,13.760437965393066,0.9795445081120912,0.2012269852610101,True
531,19.005929946899414,0.002101556397974491,0.02046586014330387,0.4421348571777344,1.9077171087265015,1.814622163772583,18.95792007446289,38.753387451171875,0.9884572050823317,0.15150049335637253,True
532,19.126026153564453,0.001886103767901659,0.02100994996726513,0.4386797845363617,1.9219261407852173,1.9831687211990356,19.042542457580566,24.920316696166992,0.9877409021329131,0.15610241196872018,True
533,19.11980438232422,0.0021091254893690348,0.020509151741862297,0.4341913163661957,1.8977086544036865,1.8522706031799316,19.000211715698242,24.667591094970703,0.9976334824169736,0.06875624974956596,True
534,18.98362159729004,0.0020550363697111607,0.020450523123145103,0.43499478697776794,1.8845950365066528,1.9259029626846313,18.981547355651855,20.643959045410156,0.9956332613243701,0.09335019250296889,True
535,19.081714630126953,0.0019857906736433506,0.02008737623691559,0.44503745436668396,1.9059765338897705,1.858841061592102,18.976991653442383,15.532772064208984,0.9969693264667596,0.07779525598507218,True
536,18.962610244750977,0.002345726126804948,0.021066032350063324,0.45398959517478943,1.8924564123153687,1.9831044673919678,19.083012580871582,14.812504768371582,0.9561657192240091,0.29282600711364826,True
537,19.04112434387207,0.0023796462919563055,0.020335782319307327,0.43482571840286255,1.8868454694747925,2.034670114517212,18.984771728515625,20.50202178955078,0.9894274600030444,0.14502840967215877,True
538,18.959299087524414,0.002097459975630045,0.020513124763965607,0.4408124089241028,1.8945683240890503,2.0478575229644775,18.952630043029785,13.575331687927246,0.9824138454632618,0.18671617762558057,True
539,19.064416885375977,0.002062579384073615,0.02005147375166416,0.43658286333084106,1.9031455516815186,1.8315579891204834,19.098164558410645,28.59238052368164,0.995991680115021,0.08944505703420255,True
540,18.932035446166992,0.002296189311891794,0.020067989826202393,0.43277105689048767,1.8896995782852173,1.90840482711792,19.032804489135742,17.49053192138672,0.9907866119165164,0.1354309971686884,True
541,19.314645767211914,0.002415813272818923,0.02000625990331173,0.43702125549316406,1.9088046550750732,1.7551017999649048,19.196670532226562,22.05368423461914,0.9933146967594422,0.11543756373509582,True
542,18.90364646911621,0.0020713196136057377,0.02066226676106453,0.4364990293979645,1.8813124895095825,1.849416971206665,18.903005599975586,15.712275505065918,0.9886150384070301,0.15046643826274644,True
543,19.072832107543945,0.002417551586404443,0.0200315210968256,0.4423310458660126,1.8826087713241577,1.8741884231567383,19.11408519744873,14.862771034240723,0.9773198980201122,0.21176788689301204,True
544,18.965974807739258,0.0022480476181954145,0.02028210274875164,0.43433648347854614,1.8706797361373901,1.9634324312210083,18.946791648864746,202.08639526367188,0.9836797297171729,0.1799282009101348,True
