optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
23,30.143863677978516,0.17362934350967407,0.04766560345888138,0.6418564915657043,2.627976179122925,3.089064121246338,30.029473304748535,36.88018798828125,0.9996620305364965,0.02599585995688629,True
24,28.48866081237793,0.09146122634410858,0.05209661275148392,0.6505395770072937,2.5609469413757324,3.0554513931274414,28.494561195373535,55.81276321411133,0.9998743649057878,0.01584934423793082,True
25,28.68533706665039,0.11650850623846054,0.05020231008529663,0.6478785872459412,2.5422356128692627,2.9816532135009766,28.75913906097412,111.57276916503906,0.9999740387290526,0.0072107833092668935,True
26,28.086145401000977,0.030487848445773125,0.04954884946346283,0.6499283313751221,2.504592180252075,3.1968331336975098,28.13554859161377,47.2356071472168,0.9998843096308742,0.015211748635633333,True
27,28.037139892578125,0.06515238434076309,0.049074847251176834,0.6537620425224304,2.4804975986480713,3.078190803527832,27.7471342086792,44.787261962890625,0.9998953634856966,0.014464650084689092,True
28,27.912866592407227,0.04521053656935692,0.05018824338912964,0.6538228988647461,2.469120979309082,3.2205660343170166,27.861391067504883,93.40677642822266,0.9999811487241531,0.006152181611462449,True
29,27.40841293334961,0.021438391879200935,0.04872783645987511,0.6501590609550476,2.4345264434814453,3.131507396697998,28.104997634887695,414.03912353515625,0.9999992837990412,0.001202326200391354,True
30,27.32696533203125,0.020720401778817177,0.04794219881296158,0.6473102569580078,2.4205963611602783,3.1072373390197754,27.462031364440918,54.155033111572266,0.9999671748611434,0.008101384152218455,True
31,26.760663986206055,0.015803301706910133,0.04795773699879646,0.6425289511680603,2.4059736728668213,3.136305809020996,26.933674812316895,49.4109001159668,0.9999675274182662,0.008053952508605152,True
32,27.721689224243164,0.01650623232126236,0.048862289637327194,0.6497738361358643,2.4263155460357666,3.2448511123657227,27.59579372406006,79.623046875,0.9999907393042601,0.004286736617242322,True
33,26.3175106048584,0.0124529879540205,0.047623246908187866,0.6433901190757751,2.383472442626953,3.198216199874878,26.664748191833496,30.18182945251465,0.999953541608117,0.009631222901607766,True
34,26.568071365356445,0.01208430714905262,0.047932516783475876,0.644576370716095,2.3868319988250732,3.6017463207244873,26.492318153381348,30.801401138305664,0.9999697045918107,0.007775705034004652,True
35,26.498432159423828,0.012172791175544262,0.0471993088722229,0.6415616273880005,2.372734785079956,3.0660955905914307,26.43624782562256,30.45220375061035,0.9999761456198681,0.006901964333676424,True
36,26.67496681213379,0.00978054665029049,0.046411510556936264,0.6443018913269043,2.3720569610595703,3.364745855331421,26.53298854827881,44.349708557128906,0.9999920376091228,0.003971520173716652,True
37,26.35544204711914,0.010104730725288391,0.045077357441186905,0.6397601366043091,2.3700292110443115,3.3480093479156494,26.70246982574463,40.90689468383789,0.9999935054188986,0.0036207378200749964,True
38,26.141592025756836,0.011233502998948097,0.045701317489147186,0.6415115594863892,2.364914655685425,3.3660480976104736,26.103707313537598,99.26634216308594,0.9999989044534597,0.001502215176082039,True
39,26.526395797729492,0.00978862214833498,0.044434335082769394,0.6393570303916931,2.362062692642212,3.1348984241485596,26.17278480529785,26.498722076416016,0.9999868738047132,0.005121337712837546,True
40,25.713756561279297,0.00923569593578577,0.04328411445021629,0.6410728096961975,2.3457698822021484,3.387155532836914,25.84008502960205,23.58344841003418,0.999972768553405,0.007372406385099041,True
41,26.409311294555664,0.02489842288196087,0.04379234462976456,0.6456977128982544,2.360799789428711,3.4768402576446533,26.10953998565674,443.2494812011719,0.9999998928911764,0.0003758205933765728,True
42,26.222003936767578,0.008877018466591835,0.04370691999793053,0.6406547427177429,2.3511695861816406,2.8940389156341553,26.005738258361816,24.313142776489258,0.9999704759923552,0.007670950979982414,True
43,25.849674224853516,0.008410264737904072,0.04352911561727524,0.6407343149185181,2.3384904861450195,3.020437240600586,25.67917251586914,19.707395553588867,0.9999632581749217,0.008557214189006684,True
44,25.498821258544922,0.008491870015859604,0.04215982183814049,0.6374687552452087,2.3242740631103516,3.1616106033325195,25.611458778381348,63.81619644165039,0.9999972365848651,0.002362994987606072,True
45,25.549745559692383,0.00971140619367361,0.04373271390795708,0.6391107439994812,2.327474355697632,3.4725987911224365,25.504277229309082,70.05343627929688,0.9999951592949905,0.0030969740615172103,True
46,25.52289390563965,0.00965617224574089,0.04252275452017784,0.6391187906265259,2.329427480697632,3.344012498855591,25.585548400878906,46.74393081665039,0.9999926256223066,0.0038381097599259847,True
47,25.34590721130371,0.008011627942323685,0.04192149639129639,0.6370822787284851,2.3227713108062744,3.216336965560913,25.357001304626465,37.93170166015625,0.9999885258106321,0.0048016229382727834,True
48,25.42258644104004,0.008289598859846592,0.04167300462722778,0.6393255591392517,2.3221237659454346,3.5593018531799316,25.316523551940918,18.2160587310791,0.9999697291884755,0.007764747233185975,True
49,25.248029708862305,0.007804811000823975,0.04358413442969322,0.6375943422317505,2.311326742172241,3.4309563636779785,25.3879976272583,57.20024490356445,0.9999953193834752,0.003062600736976111,True
50,25.32840347290039,0.008284637704491615,0.04154970124363899,0.6368633508682251,2.306333541870117,3.3941731452941895,25.278557777404785,22.530475616455078,0.9999777383441608,0.006660121954379861,True
51,25.25545310974121,0.010983899235725403,0.041102226823568344,0.6371524333953857,2.308840274810791,2.893023729324341,25.26462173461914,23.01764488220215,0.9999710234829116,0.007605882377081061,True
52,25.217927932739258,0.007452424615621567,0.04205634817481041,0.6395246386528015,2.308851480484009,3.499907970428467,25.26454448699951,63.725990295410156,0.9999952539295616,0.003056802586282085,True
53,25.139162063598633,0.006767467129975557,0.04165223613381386,0.6386658549308777,2.292314052581787,2.9854583740234375,25.143951416015625,22.090896606445312,0.999966822391779,0.008134574282568984,True
54,25.068740844726562,0.008205825462937355,0.0411391519010067,0.6387868523597717,2.29477858543396,3.3356447219848633,25.133769035339355,17.978496551513672,0.9999577562720723,0.00917604485002987,True
55,25.050893783569336,0.007280740886926651,0.04196004942059517,0.6359843611717224,2.289501190185547,3.345153570175171,25.103713035583496,13.750691413879395,0.9998942638686993,0.014537550465629705,True
56,25.10801887512207,0.008468758314847946,0.040997277945280075,0.6355474591255188,2.281829595565796,3.6524131298065186,25.120064735412598,215.20724487304688,0.9999992437956228,0.001163480665346435,True
57,24.909021377563477,0.008127918466925621,0.040456414222717285,0.6314219832420349,2.2814342975616455,3.5911123752593994,24.93435287475586,18.613100051879883,0.9999577896170909,0.009181591554159417,True
58,25.021591186523438,0.00701799476519227,0.041037172079086304,0.6362378597259521,2.2809746265411377,3.606083393096924,24.977715492248535,16.236244201660156,0.9998915488312934,0.014714480398187986,True
59,24.888269424438477,0.008505440317094326,0.039014533162117004,0.6368517279624939,2.276773691177368,3.4246838092803955,24.893013954162598,22.27433204650879,0.9999536887989268,0.00961349649821271,True
60,24.8447208404541,0.007362965028733015,0.04043406993150711,0.632429301738739,2.2652337551116943,3.463865280151367,24.82311725616455,12.937921524047852,0.9998839899864911,0.015222283390641172,True
61,24.835968017578125,0.00729613471776247,0.039963144809007645,0.6378442049026489,2.2670350074768066,3.2687935829162598,24.880361557006836,24.16567611694336,0.9999569972271687,0.009258177150684502,True
62,24.80849838256836,0.007458728272467852,0.03909900411963463,0.6283445358276367,2.2702577114105225,3.411956548690796,24.886249542236328,36.92539978027344,0.9999861526975092,0.0052619872036200705,True
63,24.703542709350586,0.0076444013975560665,0.039537906646728516,0.6303696036338806,2.259977340698242,3.4888863563537598,24.866394996643066,168.734130859375,0.9999986105281568,0.0017008813306345157,True
64,24.663711547851562,0.007843416184186935,0.038656655699014664,0.627173900604248,2.271411895751953,3.690040349960327,24.688495635986328,10.94011402130127,0.9996609241709347,0.0260373923715551,True
65,24.663005828857422,0.006911516189575195,0.03837086632847786,0.6339360475540161,2.260913610458374,3.4796743392944336,24.718202590942383,10.276799201965332,0.9995098250733974,0.0313030857355052,True
66,24.661575317382812,0.006943495478481054,0.037234049290418625,0.6281399130821228,2.249063491821289,3.5238895416259766,24.643526077270508,13.062108993530273,0.9998376553719551,0.01801139699169035,True
67,24.606733322143555,0.0063612256199121475,0.03790556266903877,0.6329388618469238,2.2520864009857178,3.4002575874328613,24.60545253753662,11.131951332092285,0.9995960026769755,0.028420555956937182,True
68,24.61565589904785,0.005404426716268063,0.038980793207883835,0.6305899024009705,2.250603437423706,3.2195301055908203,24.662385940551758,11.200610160827637,0.9993500748551362,0.03604573745760244,True
69,24.731021881103516,0.005616280250251293,0.036985207349061966,0.6293489933013916,2.2701685428619385,3.3556840419769287,24.70340633392334,162.73365783691406,0.9999981422109085,0.0019045826578670078,True
70,24.70086097717285,0.005803665611892939,0.03806110844016075,0.6359655261039734,2.2558858394622803,3.3882999420166016,24.596009254455566,17.492324829101562,0.9998364859761354,0.01807971605304534,True
71,24.5106201171875,0.0076041072607040405,0.03679812327027321,0.6253852248191833,2.237375497817993,3.4808506965637207,24.597891807556152,11.179495811462402,0.9998044259779986,0.01977185377546802,True
72,24.88091278076172,0.0075117796659469604,0.037331901490688324,0.6332246661186218,2.2563023567199707,3.612006664276123,24.649137496948242,1514.7080078125,1.0000000201976051,0.0002430974824292801,True
73,24.451448440551758,0.0050884634256362915,0.037392664700746536,0.6251458525657654,2.2560501098632812,3.647782564163208,24.573777198791504,14.302454948425293,0.9997374026415022,0.022911491354352387,True
74,24.375654220581055,0.0051020365208387375,0.03501075506210327,0.6213603019714355,2.25175142288208,3.545644760131836,24.375405311584473,10.172446250915527,0.9995177279616941,0.031050489497300948,True
75,24.42593765258789,0.00512351468205452,0.035925667732954025,0.628513753414154,2.2423949241638184,3.4542629718780518,24.412708282470703,12.11633586883545,0.9995221654187536,0.030907466275545938,True
76,24.40961265563965,0.0055471863597631454,0.03631135821342468,0.6199647188186646,2.2373206615448,3.2671902179718018,24.44040584564209,28.199262619018555,0.9999118379223495,0.013271009908626575,True
77,24.42511558532715,0.005925343371927738,0.03682567551732063,0.6191771030426025,2.2448439598083496,3.586554765701294,24.416478157043457,15.240668296813965,0.9995375154871189,0.03040832621377651,True
78,24.41338348388672,0.004599188454449177,0.039563026279211044,0.6208763122558594,2.2215800285339355,3.6805176734924316,24.40095043182373,11.689417839050293,0.9987797686783291,0.049385173139412715,True
79,24.35605812072754,0.00469024945050478,0.035699959844350815,0.6277528405189514,2.236280918121338,3.4779293537139893,24.341955184936523,12.277315139770508,0.9991623684410859,0.04091983242516342,True
80,24.625593185424805,0.0046010990627110004,0.03545752912759781,0.619842529296875,2.231201410293579,3.5025529861450195,24.446141242980957,101.40462493896484,0.9999912044942662,0.004208925285194273,True
81,24.17021369934082,0.0053929840214550495,0.03517467901110649,0.6220845580101013,2.228311538696289,3.564488172531128,24.347970962524414,39.2272834777832,0.9999459469371905,0.010399340433675942,True
82,24.23166275024414,0.0041945925913751125,0.03726797178387642,0.6168939471244812,2.2303788661956787,3.546766519546509,24.2293701171875,9.62603759765625,0.9989498414492177,0.04581623815734051,True
83,24.198333740234375,0.004374744836241007,0.03393197059631348,0.6194496154785156,2.228677988052368,3.327460765838623,24.15823459625244,10.599042892456055,0.9988674994650216,0.047576753146079856,True
84,24.07115936279297,0.0047662812285125256,0.034837182611227036,0.6147971153259277,2.222759962081909,3.7529985904693604,24.131951332092285,9.672024726867676,0.9988098291339261,0.048771554115852586,True
85,24.19139862060547,0.0041906270198524,0.03368204087018967,0.6236804127693176,2.228034257888794,3.622633457183838,24.157586097717285,13.498662948608398,0.9994119782856496,0.034286428482093324,True
86,24.328575134277344,0.003667477983981371,0.03472527489066124,0.618145763874054,2.2365341186523438,3.259629487991333,24.200374603271484,12.7164945602417,0.9993642346787969,0.03565086091820907,True
87,24.22825813293457,0.004177595488727093,0.035017382353544235,0.6162885427474976,2.229989767074585,3.6766443252563477,24.123449325561523,20.2407283782959,0.9995270576716146,0.030748640635942178,True
88,24.374841690063477,0.004279227927327156,0.0333978645503521,0.6192165613174438,2.2268412113189697,3.439566135406494,24.354891777038574,136.8205108642578,0.9999876243688177,0.004971368136041244,True
89,23.97294044494629,0.004061219282448292,0.032638903707265854,0.615153431892395,2.2073583602905273,3.5646374225616455,24.01333999633789,13.475796699523926,0.9987768302072592,0.04944397170243041,True
90,23.979490280151367,0.003518517827615142,0.03480047732591629,0.6152696013450623,2.2284188270568848,3.2802436351776123,24.002197265625,8.892194747924805,0.9964352185951203,0.08436006750563299,True
91,23.94794464111328,0.0041310470551252365,0.03479597717523575,0.614582896232605,2.21460223197937,3.419706106185913,23.969870567321777,9.763123512268066,0.9980940127114099,0.06170888665876091,True
92,23.97477912902832,0.0036696961615234613,0.03306488320231438,0.6124241948127747,2.217078924179077,3.7363572120666504,23.96466636657715,14.281734466552734,0.9989290998639795,0.0462633573489891,True
93,23.947479248046875,0.004242931958287954,0.0331258550286293,0.6114064455032349,2.207535982131958,3.625300645828247,23.965789794921875,28.345298767089844,0.9995620963800543,0.029590518389538207,True
94,24.049415588378906,0.003932394552975893,0.03321406990289688,0.6092280745506287,2.217541456222534,3.427894115447998,24.062021255493164,16.232742309570312,0.9988969670403378,0.046953595858182644,True
95,23.91035270690918,0.003937276545912027,0.03200468048453331,0.6114963889122009,2.21628737449646,3.4382290840148926,23.855341911315918,10.188003540039062,0.9979059912908399,0.06467891989916473,True
96,23.857219696044922,0.00360047142021358,0.03238331899046898,0.6173599362373352,2.218869924545288,3.08329176902771,23.90646743774414,19.85582733154297,0.9988844410285719,0.0472195337478901,True
97,23.846010208129883,0.004080078098922968,0.03158801421523094,0.6118908524513245,2.213968276977539,3.700404405593872,23.858810424804688,9.409356117248535,0.9965564190258975,0.0829163005783438,True
98,23.89278221130371,0.0031203492544591427,0.03404922038316727,0.6102531552314758,2.2198243141174316,3.688143253326416,23.85372543334961,26.934959411621094,0.9994169806794035,0.034142427814396324,True
99,23.760061264038086,0.004088699351996183,0.031185785308480263,0.6071737408638,2.2098145484924316,3.750079870223999,23.79435157775879,11.517523765563965,0.9962374079047921,0.08666412283199733,True
100,23.81758689880371,0.003617360256612301,0.033260829746723175,0.6094110608100891,2.2118079662323,3.6234066486358643,23.82866668701172,13.947977066040039,0.9972334918522164,0.07433127318741671,True
101,23.990262985229492,0.003541321959346533,0.0335099883377552,0.6106931567192078,2.222651720046997,3.7577192783355713,23.86091423034668,216.89195251464844,0.9999888511259296,0.004730040409540373,True
102,23.751724243164062,0.0034236887004226446,0.030725980177521706,0.6070017218589783,2.2111318111419678,3.768770456314087,23.732728004455566,9.651727676391602,0.9956509237230832,0.09316103576194747,True
103,23.920154571533203,0.003944108262658119,0.03177815303206444,0.6078343987464905,2.213130235671997,3.395312547683716,23.83601665496826,13.067885398864746,0.9963715694653772,0.0851086000513373,True
104,23.730545043945312,0.003529825247824192,0.03154228255152702,0.6034300327301025,2.2088091373443604,3.7438085079193115,23.809226989746094,13.166701316833496,0.9963546335464304,0.08530644218286805,True
105,23.667190551757812,0.0036020148545503616,0.03231401368975639,0.6004410982131958,2.2016544342041016,3.252824544906616,23.677244186401367,10.465996742248535,0.9906197642009315,0.13664635672899927,True
106,23.662736892700195,0.003163474379107356,0.031313635408878326,0.6038117408752441,2.215459108352661,3.337043285369873,23.656323432922363,10.54336929321289,0.9945341253884213,0.1044108205063011,True
107,23.611127853393555,0.00308427307754755,0.03058754839003086,0.601618766784668,2.2014498710632324,3.6345467567443848,23.64193344116211,11.289026260375977,0.9976674520378904,0.06826063488965381,True
108,23.639272689819336,0.0036126801278442144,0.03026018850505352,0.6043208241462708,2.2027204036712646,3.3120133876800537,23.606229782104492,11.343886375427246,0.9951157112679689,0.09871457425482247,True
109,23.588266372680664,0.0030956226401031017,0.030631283298134804,0.6030959486961365,2.209404230117798,3.5411672592163086,23.666800498962402,9.547455787658691,0.992269479707462,0.12410095580187412,True
110,23.65088653564453,0.0031656636856496334,0.031020402908325195,0.610496461391449,2.211665153503418,3.3917195796966553,23.60441780090332,10.586742401123047,0.9935396924245784,0.113484386738414,True
111,23.56113624572754,0.0032161464914679527,0.03093819133937359,0.6061968803405762,2.2047672271728516,3.783602237701416,23.590041160583496,9.038884162902832,0.9897470962465683,0.14283045670992184,True
112,23.614309310913086,0.0030678180046379566,0.02925606444478035,0.6011133193969727,2.1984801292419434,3.587005376815796,23.554286003112793,12.417859077453613,0.9966984197543014,0.08119152780332563,True
113,23.565196990966797,0.003133366582915187,0.03107428550720215,0.5987603068351746,2.197687864303589,3.6326632499694824,23.535024642944336,10.992427825927734,0.9928192015621721,0.11962433875142295,True
114,23.45272445678711,0.003238723613321781,0.02940414659678936,0.5980976223945618,2.19858980178833,3.3736884593963623,23.71120834350586,12.984816551208496,0.9948786950276737,0.1010754013883345,True
115,23.51716423034668,0.0032087843865156174,0.03121667541563511,0.6016036868095398,2.2009549140930176,3.477983236312866,23.506264686584473,9.74771785736084,0.9862484756780772,0.16526846009403054,True
116,23.43113899230957,0.003199472324922681,0.0299458596855402,0.6092564463615417,2.197253704071045,3.599553108215332,23.458459854125977,20.561256408691406,0.996199073544082,0.08710470919248764,True
117,23.39366340637207,0.003213060088455677,0.03184674307703972,0.5929924249649048,2.193307399749756,3.651074171066284,23.372450828552246,10.51015567779541,0.9831727018790744,0.18267772608059507,True
118,23.355669021606445,0.0033094475511461496,0.030661458149552345,0.5946385264396667,2.1951680183410645,3.691190719604492,23.362289428710938,11.531282424926758,0.9853666900099091,0.17044744079327334,True
119,23.360498428344727,0.003513752482831478,0.029359057545661926,0.5987768173217773,2.183457612991333,3.76387882232666,23.35173988342285,10.290594100952148,0.9823044734765024,0.1872907101416744,True
120,23.397144317626953,0.0031362827867269516,0.02984147146344185,0.5990122556686401,2.2030277252197266,3.805727958679199,23.412548065185547,8.639087677001953,0.981294245752954,0.19251344646568938,True
121,23.40289878845215,0.0034080781042575836,0.030158836394548416,0.5936526656150818,2.208050012588501,3.6461617946624756,23.337631225585938,10.129237174987793,0.9831796277375459,0.18264033260169119,True
122,23.349916458129883,0.003449240466579795,0.02910030260682106,0.59379643201828,2.1937482357025146,3.420273542404175,23.350987434387207,19.09306526184082,0.9948344638077296,0.10151001520617214,True
123,23.37535285949707,0.0035610634367913008,0.029999172315001488,0.5964058041572571,2.194667339324951,3.3306102752685547,23.54542350769043,2054.423583984375,0.9999996276801637,0.0009059084380845959,True
124,23.371910095214844,0.0034403596073389053,0.030206287279725075,0.587157666683197,2.197798013687134,3.768615245819092,23.332839965820312,32.12034225463867,0.9984437609709275,0.05576664568052734,True
125,23.238054275512695,0.0033803279511630535,0.02890930138528347,0.595833420753479,2.186037063598633,3.523369550704956,23.251049995422363,32.00383377075195,0.9978710129603336,0.06521872203760141,True
126,23.332504272460938,0.0036386989522725344,0.02898266352713108,0.5972135663032532,2.186333417892456,3.5536305904388428,23.26719379425049,13.819374084472656,0.9920984188400793,0.12546125436273295,True
127,23.238492965698242,0.0033106219489127398,0.02930436097085476,0.5950955748558044,2.196232795715332,3.96132230758667,23.208147048950195,9.411355018615723,0.9761139927543075,0.21725872889343925,True
128,23.18970489501953,0.0035666045732796192,0.02850763313472271,0.5961779356002808,2.189671754837036,3.6912026405334473,23.16892719268799,10.845004081726074,0.977706602194556,0.20997504466218112,True
129,23.17823028564453,0.0036195472348481417,0.02884344570338726,0.5910601615905762,2.193202257156372,3.42037034034729,23.168564796447754,9.102799415588379,0.9616759602896445,0.2741880035436547,True
130,23.132431030273438,0.0030759447254240513,0.0284721702337265,0.592125415802002,2.1939570903778076,3.872276782989502,23.153337478637695,9.749869346618652,0.9749657606953264,0.2223547802729573,True
131,23.169431686401367,0.0033364531118422747,0.0284105371683836,0.5985849499702454,2.1845319271087646,3.462764263153076,23.164013862609863,10.718185424804688,0.977682130469281,0.21008947884727308,True
132,23.1732177734375,0.0035720118321478367,0.0284322090446949,0.5828329920768738,2.184281349182129,3.513437271118164,23.135643005371094,9.291613578796387,0.95969955125457,0.28102769164995,True
133,23.035812377929688,0.003547556698322296,0.028492499142885208,0.5906607508659363,2.174391269683838,3.266662836074829,23.073022842407227,13.206888198852539,0.9826492444674506,0.1854733117209736,True
134,23.11203956604004,0.0030169205274432898,0.02876143530011177,0.5937442779541016,2.1787922382354736,3.8807244300842285,23.070822715759277,14.163002967834473,0.9744425876947683,0.22463646413121394,True
135,23.085397720336914,0.0029182673897594213,0.02843077853322029,0.584478497505188,2.1782097816467285,3.7366182804107666,23.110857009887695,111.38854217529297,0.9995546530124974,0.0298387308275189,True
136,23.22887420654297,0.003538190620020032,0.029082054272294044,0.5809803009033203,2.1891822814941406,3.751278877258301,23.14319133758545,39.439273834228516,0.9965557039312536,0.08292582819069842,True
137,23.0269718170166,0.0032674840185791254,0.028727253898978233,0.5980495810508728,2.183816909790039,3.6208250522613525,22.998541831970215,11.483294486999512,0.9712420404699734,0.2380941421954294,True
138,23.03558921813965,0.0035007125698029995,0.028115246444940567,0.5810995101928711,2.1895174980163574,3.777744770050049,23.0249605178833,11.266205787658691,0.9671037801537388,0.2543817547626736,True
139,23.111793518066406,0.003140655579045415,0.029040519148111343,0.577243447303772,2.1882030963897705,3.590535879135132,23.128997802734375,14.243484497070312,0.9806139630801813,0.1959494107709559,True
140,22.975799560546875,0.0033058051485568285,0.02975788712501526,0.5798261761665344,2.1846532821655273,3.5843899250030518,22.941509246826172,9.978765487670898,0.9538115837318427,0.3004053381980316,True
141,23.097421646118164,0.0026642936281859875,0.02771696448326111,0.5818477869033813,2.190734624862671,3.651510000228882,23.049817085266113,49.1959114074707,0.9980184794765651,0.06292120403046136,True
142,22.8804874420166,0.003541733371093869,0.027729496359825134,0.5696678161621094,2.1740798950195312,3.490445852279663,22.845888137817383,9.186446189880371,0.943531369313722,0.33128302816526656,True
143,23.047643661499023,0.0033952530939131975,0.02782718650996685,0.5824621915817261,2.1810028553009033,3.711693286895752,23.01762866973877,21.697650909423828,0.9909973141344339,0.1338817121793603,True
144,22.747501373291016,0.0031871460378170013,0.027836043387651443,0.5733036398887634,2.1533193588256836,3.484894275665283,22.804519653320312,11.417564392089844,0.9673035555351931,0.25362106321210665,True
145,22.833698272705078,0.003413921222090721,0.0276069026440382,0.5842347145080566,2.1724555492401123,3.673333168029785,22.87219524383545,10.40715503692627,0.9645958120010862,0.26373221244123396,True
146,22.827255249023438,0.003274936694651842,0.02811836265027523,0.5744481086730957,2.173222541809082,3.728803873062134,22.870736122131348,10.993924140930176,0.9615267867073293,0.27471102434281297,True
147,22.9345703125,0.0036085485480725765,0.02816764824092388,0.5785049796104431,2.1808323860168457,3.879021167755127,22.90469455718994,20.324928283691406,0.9899281693611486,0.1415702893014567,True
148,22.761837005615234,0.003433257108554244,0.028301769867539406,0.572175145149231,2.1658942699432373,3.6311089992523193,22.892223358154297,11.027690887451172,0.9596826053452794,0.28108584322470354,True
149,22.77353858947754,0.003565758466720581,0.02719389833509922,0.5767378211021423,2.181140899658203,3.9240119457244873,22.769640922546387,11.256635665893555,0.9530364476667764,0.3028555091663844,True
150,22.799545288085938,0.00307571142911911,0.02700658142566681,0.5712542533874512,2.1725475788116455,3.7117977142333984,22.786259651184082,15.369366645812988,0.9636495705928195,0.26716892303451734,True
151,22.702117919921875,0.0033558469731360674,0.028198519721627235,0.5828726887702942,2.165008306503296,3.589975357055664,22.79722785949707,69.45638275146484,0.9982878011457518,0.058494048603320255,True
152,22.651975631713867,0.0037929473910480738,0.02797417715191841,0.5664860606193542,2.1693801879882812,3.518634557723999,22.69032859802246,11.085139274597168,0.9637221616895654,0.2669070343778843,True
153,22.589563369750977,0.0036729115527123213,0.026798352599143982,0.5650882720947266,2.1670174598693848,3.4813649654388428,22.62416648864746,9.846179008483887,0.9443549782416583,0.3289277107088719,True
