pair,method,pair_content_sha256,method_view_sha256,dense_point_count,raw_query_count,build_runtime_s,instance_evaluation_runtime_s,identity_evaluation_runtime_s,artifact_runtime_s,cached_joint_forward_runtime_s,cached_joint_forward_peak_memory_bytes,status
scene0109_00-scene0109_01,P0,db8c3463022049d4b0bc8e4e2f7259045cc488640e663442dd94e9c556ca9fa0,223525647c308cb3412a4eed7b83b116137468c0b7ba56691a5d13e55b0f2d0d,1609563,92,12.463945042807609,2.1426767352968454,8.12840642919764,2.2844883832149208,0.43849461898207664,1100020224,PASS
scene0109_00-scene0109_01,P1,db8c3463022049d4b0bc8e4e2f7259045cc488640e663442dd94e9c556ca9fa0,6e7889932065c40320cdca3cb039f729168854a65b679dfdf2cf1ed960f99c84,1609563,92,2.115372135769576,2.1458254023455083,8.300206784624606,2.4257014971226454,0.43849461898207664,1100020224,PASS
scene0109_00-scene0109_01,P2,db8c3463022049d4b0bc8e4e2f7259045cc488640e663442dd94e9c556ca9fa0,8e6491fc8dbdf9b6ac446cec71eda77edb78b06f7d3353db6c402fa37e06709e,1609563,92,1.7367942910641432,2.149252207018435,8.289998454973102,2.6960512860678136,0.43849461898207664,1100020224,PASS
scene0359_00-scene0359_01,P0,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,9bf3596a99f3b47769d5caf135c8e068ca0316189410649ba6ad3468fe348f57,2447001,73,15.025931369047612,3.5532251219265163,11.136811343953013,4.047909501940012,0.815181917976588,1043178496,PASS
scene0359_00-scene0359_01,P1,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,3e29109083c4b88f6846e23244623e8c1eb72c340f75149e3b66575b66b36c1f,2447001,73,2.6096537322737277,3.1735354741103947,10.30656836507842,4.283405828755349,0.815181917976588,1043178496,PASS
scene0359_00-scene0359_01,P2,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,f2e807e25b298c86d6baf183b7b482d14e923b49b28de5e819d4e28107b92f94,2447001,73,2.503859343007207,3.68970845406875,10.540361324325204,3.8069720147177577,0.815181917976588,1043178496,PASS
scene0459_00-scene0459_01,P0,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,b2421df8314a8bbde11be85a88978d7c812e50af3669a15b0b7a27d2a9c5c217,12080346,98,37.43301165662706,17.982695310376585,65.14312618784606,41.38049798319116,0.8078171438537538,4177317888,PASS
scene0459_00-scene0459_01,P1,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,9ba328ec76fe25acfed883d9dbe1b9b54890b33eeea9ac75b44a80da16b21063,12080346,98,22.70207151118666,17.606327690184116,65.84485019790009,40.48597414512187,0.8078171438537538,4177317888,PASS
scene0459_00-scene0459_01,P2,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,2f0e804750ec55d5ef1a8f177423aca7f37097e3821edc186e961b581832c210,12080346,98,36.54460387304425,18.299612232949585,69.19952334882692,43.754781526047736,0.8078171438537538,4177317888,PASS
