pair_id,visit_id,gt_instance_id,change_type,full_gt_voxels,sensor_visible_gt_voxels,sensor_visibility_status,d_intersection_voxels,best_atomic_id,best_atomic_iou,best_atomic_precision,best_atomic_recall,second_atomic_iou,union_oracle_iou,union_search_exact,union_candidate_count,union_member_ids,split_oracle_iou,best_raw_mask_iou,best_raw_query_id,best_raw_query_score,best_confident_mask_iou,provisional_failure_type,D_coverage,D_owned_coverage,D_supported_coverage,final_P2_iou
scene0459_00-scene0459_01,0,27,unchanged_or_unknown,708,,NOT_COMPUTED,606,ovimap:62,0.29861796643632776,0.31461258450338014,0.8545197740112994,0.012640449438202247,0.29911154985192495,True,3,"[""ovimap:62"",""ovimap:68"",""ovimap:72""]",0.8559322033898306,0.41208791208791207,query_0060,0.9620755314826965,0.41208791208791207,mixed,0.8559322033898306,0.8559322033898306,0.8149717514124294,0.4124116260801257
scene0459_00-scene0459_01,0,28,unchanged_or_unknown,634,,NOT_COMPUTED,354,ovimap:62,0.15544509715318572,0.17888715548621945,0.5425867507886435,0.029619181946403384,0.15606936416184972,True,6,"[""ovimap:62"",""ovimap:66"",""ovimap:72""]",0.5583596214511041,0.018901358535144713,query_0060,0.9620755314826965,0.018901358535144713,mixed,0.5583596214511041,0.5583596214511041,0.5504731861198738,0.2415528396836808
scene0459_00-scene0459_01,0,29,unchanged_or_unknown,50,,NOT_COMPUTED,49,ovimap:66,0.3153153153153153,0.3645833333333333,0.7,0.01596292481977343,0.3153153153153153,True,2,"[""ovimap:66""]",0.98,0.0,query_0089,0.9749277830123901,0.0,mixed,0.98,0.98,0.98,0.3153153153153153
scene0459_00-scene0459_01,0,30,unchanged_or_unknown,238,,NOT_COMPUTED,204,ovimap:78,0.2713903743315508,0.2847124824684432,0.8529411764705882,0.06989247311827956,0.2713903743315508,True,2,"[""ovimap:78""]",0.8571428571428571,0.08387445887445888,query_0039,0.016743065789341927,0.07428872497365648,mixed,0.8571428571428571,0.8571428571428571,0.7100840336134454,0.17196261682242991
scene0459_00-scene0459_01,0,31,rigid,2723,,NOT_COMPUTED,269,ovimap:19,0.01553541705196967,0.030346820809248554,0.030848329048843187,0.013100436681222707,0.04448398576512456,True,9,"[""ovimap:134"",""ovimap:136"",""ovimap:137"",""ovimap:153"",""ovimap:154"",""ovimap:155""]",0.09878810135879544,0.03801478352692714,query_0003,0.07066257297992706,0.0011013215859030838,mixed,0.09878810135879544,0.09878810135879544,0.07381564450973191,0.01553829078801332
scene0459_00-scene0459_01,0,32,rigid,258,,NOT_COMPUTED,109,ovimap:4,0.2522255192878338,0.5182926829268293,0.32945736434108525,0.0034492670307559644,0.2522255192878338,True,2,"[""ovimap:4""]",0.42248062015503873,0.25,query_0036,0.9711963534355164,0.25,mixed,0.42248062015503873,0.42248062015503873,0.4069767441860465,0.25
scene0459_00-scene0459_01,0,33,unchanged_or_unknown,1173,,NOT_COMPUTED,99,ovimap:28,0.02434928631402183,0.6170212765957447,0.0247229326513214,0.02097902097902098,0.04076497232008052,True,6,"[""ovimap:18"",""ovimap:27"",""ovimap:28""]",0.08439897698209718,0.002407704654895666,query_0099,0.8129942417144775,0.002407704654895666,mixed,0.08439897698209718,0.08439897698209718,0.08184143222506395,0.024390243902439025
scene0459_00-scene0459_01,0,34,removed,131,,NOT_COMPUTED,75,ovimap:18,0.41899441340782123,0.6097560975609756,0.5725190839694656,0.0,0.41899441340782123,True,1,"[""ovimap:18""]",0.5725190839694656,0.0,query_0089,0.9749277830123901,0.0,mixed,0.5725190839694656,0.5725190839694656,0.5648854961832062,0.41899441340782123
scene0459_00-scene0459_01,0,35,unchanged_or_unknown,1025,,NOT_COMPUTED,59,ovimap:51,0.028901734104046242,0.6976744186046512,0.02926829268292683,0.022388059701492536,0.04976958525345622,True,3,"[""ovimap:51"",""ovimap:53""]",0.0575609756097561,0.022388059701492536,query_0014,0.024250810965895653,0.022284122562674095,mixed,0.0575609756097561,0.0575609756097561,0.05658536585365854,0.028901734104046242
scene0459_00-scene0459_01,0,36,rigid,458,,NOT_COMPUTED,56,ovimap:54,0.08,0.3853211009174312,0.09170305676855896,0.0043586550435865505,0.08,True,2,"[""ovimap:54""]",0.1222707423580786,0.08,query_0023,0.6232399940490723,0.08,mixed,0.1222707423580786,0.1222707423580786,0.12008733624454149,0.08
scene0459_00-scene0459_01,0,37,rigid,480,,NOT_COMPUTED,178,ovimap:152,0.1482889733840304,0.6290322580645161,0.1625,0.11851851851851852,0.24448217317487267,True,4,"[""ovimap:29"",""ovimap:52"",""ovimap:152""]",0.37083333333333335,0.23909249563699825,query_0089,0.9749277830123901,0.23909249563699825,mixed,0.37083333333333335,0.37083333333333335,0.35625,0.23909249563699825
scene0459_00-scene0459_01,0,38,rigid,516,,NOT_COMPUTED,62,ovimap:50,0.07207207207207207,0.5063291139240507,0.07751937984496124,0.006127450980392157,0.07207207207207207,True,3,"[""ovimap:50""]",0.12015503875968993,0.07246376811594203,query_0084,0.5468600988388062,0.07246376811594203,mixed,0.12015503875968993,0.12015503875968993,0.11627906976744186,0.07246376811594203
scene0459_00-scene0459_01,0,39,rigid,483,,NOT_COMPUTED,80,ovimap:33,0.10344827586206896,0.5806451612903226,0.11180124223602485,0.018912529550827423,0.10344827586206896,True,3,"[""ovimap:33""]",0.16563146997929606,0.10344827586206896,query_0012,0.7233992218971252,0.10344827586206896,mixed,0.16563146997929606,0.16563146997929606,0.15734989648033126,0.10344827586206896
scene0459_00-scene0459_01,0,40,rigid,475,,NOT_COMPUTED,66,ovimap:36,0.1233644859813084,0.5238095238095238,0.13894736842105262,0.0,0.1233644859813084,True,1,"[""ovimap:36""]",0.13894736842105262,0.031932773109243695,query_0037,0.07433299720287323,0.0,mixed,0.13894736842105262,0.13894736842105262,0.13263157894736843,0.1233644859813084
scene0459_00-scene0459_01,0,41,unchanged_or_unknown,491,,NOT_COMPUTED,142,ovimap:157,0.19458544839255498,0.5348837209302325,0.23421588594704684,0.009244992295839754,0.19458544839255498,True,6,"[""ovimap:157""]",0.2892057026476578,0.14496314496314497,query_0027,0.026007426902651787,0.07608695652173914,mixed,0.2892057026476578,0.2892057026476578,0.27494908350305497,0.1366906474820144
scene0459_00-scene0459_01,0,42,unchanged_or_unknown,429,,NOT_COMPUTED,104,ovimap:44,0.16962524654832348,0.524390243902439,0.20046620046620048,0.010678056593699947,0.16962524654832348,True,3,"[""ovimap:44""]",0.24242424242424243,0.11395646606914213,query_0027,0.026007426902651787,0.09488272921108742,mixed,0.24242424242424243,0.24242424242424243,0.20745920745920746,0.09488272921108742
scene0459_00-scene0459_01,0,43,unchanged_or_unknown,846,,NOT_COMPUTED,234,ovimap:37,0.07893507706679122,0.11543715846994536,0.19976359338061467,0.05432372505543237,0.09749430523917996,True,6,"[""ovimap:37"",""ovimap:156""]",0.2765957446808511,0.016901408450704224,query_0016,0.8601449131965637,0.016901408450704224,mixed,0.2765957446808511,0.2765957446808511,0.2647754137115839,0.08059132093466857
scene0459_00-scene0459_01,0,44,unchanged_or_unknown,731,,NOT_COMPUTED,412,ovimap:47,0.3,0.5935483870967742,0.37756497948016415,0.07125427037579307,0.3,True,4,"[""ovimap:47""]",0.5636114911080712,0.11213389121338913,query_0016,0.8601449131965637,0.11213389121338913,mixed,0.5636114911080712,0.5636114911080712,0.4062927496580027,0.19470046082949308
scene0459_00-scene0459_01,0,45,unchanged_or_unknown,35,,NOT_COMPUTED,34,ovimap:37,0.023208191126279865,0.023224043715846996,0.9714285714285714,0.0,0.023208191126279865,True,1,"[""ovimap:37""]",0.9714285714285714,0.0,query_0089,0.9749277830123901,0.0,mixed,0.9714285714285714,0.9714285714285714,0.11428571428571428,0.023926812104152005
scene0459_00-scene0459_01,0,46,unchanged_or_unknown,362,,NOT_COMPUTED,105,ovimap:38,0.19103313840155944,0.39357429718875503,0.27071823204419887,0.005145797598627788,0.19103313840155944,True,3,"[""ovimap:38""]",0.2900552486187845,0.1037037037037037,query_0040,0.07810177654027939,0.0,mixed,0.2900552486187845,0.2900552486187845,0.2900552486187845,0.19103313840155944
scene0459_00-scene0459_01,0,47,unchanged_or_unknown,1070,,NOT_COMPUTED,95,ovimap:135,0.014652014652014652,0.42105263157894735,0.014953271028037384,0.010239792611795204,0.014652014652014652,True,2,"[""ovimap:135""]",0.08878504672897196,0.0125,query_0003,0.07066257297992706,0.0,mixed,0.08878504672897196,0.08878504672897196,0.0616822429906542,0.014652014652014652
scene0459_00-scene0459_01,0,48,unchanged_or_unknown,178,,NOT_COMPUTED,21,ovimap:3,0.003051881993896236,0.003123140987507436,0.11797752808988764,0.0,0.003051881993896236,True,1,"[""ovimap:3""]",0.11797752808988764,0.0,query_0089,0.9749277830123901,0.0,mixed,0.11797752808988764,0.11797752808988764,0.06741573033707865,0.003051881993896236
scene0459_00-scene0459_01,0,49,unchanged_or_unknown,379,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0089,0.9749277830123901,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,0,50,removed,111,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0089,0.9749277830123901,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,0,51,unchanged_or_unknown,1060,,NOT_COMPUTED,31,ovimap:3,0.00399845221204695,0.004610350981558596,0.029245283018867925,0.0,0.00399845221204695,True,1,"[""ovimap:3""]",0.029245283018867925,0.0,query_0089,0.9749277830123901,0.0,mixed,0.029245283018867925,0.029245283018867925,0.0,0.00399845221204695
scene0459_00-scene0459_01,0,54,unchanged_or_unknown,198,,NOT_COMPUTED,24,ovimap:10,0.026415094339622643,0.0945945945945946,0.03535353535353535,0.01285140562248996,0.026415094339622643,True,3,"[""ovimap:10""]",0.12121212121212122,0.0,query_0089,0.9749277830123901,0.0,mixed,0.12121212121212122,0.12121212121212122,0.03535353535353535,0.026415094339622643
scene0459_00-scene0459_01,0,55,unchanged_or_unknown,1832,,NOT_COMPUTED,244,ovimap:111,0.031929662193428965,0.17336683417085427,0.03766375545851528,0.03118279569892473,0.04581049334377447,True,8,"[""ovimap:41"",""ovimap:111"",""ovimap:112""]",0.1331877729257642,0.0,query_0089,0.9749277830123901,0.0,mixed,0.1331877729257642,0.1331877729257642,0.08351528384279476,0.032242990654205606
scene0459_00-scene0459_01,0,57,unchanged_or_unknown,233,,NOT_COMPUTED,32,ovimap:47,0.01601164483260553,0.023655913978494623,0.04721030042918455,0.013739545997610514,0.01601164483260553,True,2,"[""ovimap:47""]",0.13733905579399142,0.004291845493562232,query_0041,0.2749868929386139,0.0,mixed,0.13733905579399142,0.13733905579399142,0.0815450643776824,0.020833333333333332
scene0459_00-scene0459_01,0,58,unchanged_or_unknown,1175,,NOT_COMPUTED,227,ovimap:95,0.03519417475728155,0.10922787193973635,0.04936170212765958,0.016260162601626018,0.03796376186367558,True,5,"[""ovimap:65"",""ovimap:95""]",0.19319148936170213,0.0,query_0089,0.9749277830123901,0.0,mixed,0.19319148936170213,0.19319148936170213,0.1174468085106383,0.03519417475728155
scene0459_00-scene0459_01,0,59,unchanged_or_unknown,183,,NOT_COMPUTED,50,ovimap:59,0.0970873786407767,0.46511627906976744,0.1092896174863388,0.05366726296958855,0.10300429184549356,True,6,"[""ovimap:59"",""ovimap:67""]",0.273224043715847,0.0,query_0089,0.9749277830123901,0.0,mixed,0.273224043715847,0.273224043715847,0.22950819672131148,0.0970873786407767
scene0459_00-scene0459_01,0,60,unchanged_or_unknown,320,,NOT_COMPUTED,148,ovimap:79,0.14832535885167464,0.3875,0.19375,0.12649945474372956,0.14832535885167464,True,3,"[""ovimap:79""]",0.4625,0.05717102020699852,query_0093,0.007327968254685402,0.04948045522018803,mixed,0.4625,0.4625,0.384375,0.04948045522018803
scene0459_00-scene0459_01,0,68,unchanged_or_unknown,504,,NOT_COMPUTED,90,ovimap:57,0.013558781304833307,0.01452991452991453,0.16865079365079366,0.011725293132328308,0.014249525015832806,True,2,"[""ovimap:57"",""ovimap:82""]",0.17857142857142858,0.03867403314917127,query_0050,0.00908383633941412,0.0,mixed,0.17857142857142858,0.17857142857142858,0.1388888888888889,0.013558781304833307
scene0459_00-scene0459_01,0,69,unchanged_or_unknown,38,,NOT_COMPUTED,21,ovimap:3,0.003115264797507788,0.003123140987507436,0.5526315789473685,0.0,0.003115264797507788,True,1,"[""ovimap:3""]",0.5526315789473685,0.0,query_0089,0.9749277830123901,0.0,mixed,0.5526315789473685,0.5526315789473685,0.42105263157894735,0.003115264797507788
scene0459_00-scene0459_01,0,70,unchanged_or_unknown,59,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0089,0.9749277830123901,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,0,71,unchanged_or_unknown,255,,NOT_COMPUTED,246,ovimap:77,0.09734863474475663,0.0976965845909452,0.9647058823529412,0.015625,0.09734863474475663,True,2,"[""ovimap:77""]",0.9647058823529412,0.01860920666013712,query_0093,0.007327968254685402,0.01782178217821782,mixed,0.9647058823529412,0.9647058823529412,0.7450980392156863,0.17551963048498845
scene0459_00-scene0459_01,1,1,unchanged_or_unknown,11337,,NOT_COMPUTED,4680,ovimap:44,0.18042857142857144,0.48679899788013103,0.2228102672664726,0.08853780959433885,0.2832252320997075,False,32,"[""ovimap:100"",""ovimap:101"",""ovimap:102"",""ovimap:111"",""ovimap:135"",""ovimap:19"",""ovimap:20"",""ovimap:22"",""ovimap:28"",""ovimap:30"",""ovimap:32"",""ovimap:37"",""ovimap:38"",""ovimap:44"",""ovimap:62"",""ovimap:76"",""ovimap:90""]",0.4128076210637735,0.001645967379919198,query_0039,0.016743065789341927,0.0012369093757730683,mixed,0.4128076210637735,0.41271941430713593,0.2154008997089177,0.18051883084399342
scene0459_00-scene0459_01,1,2,nonrigid,2367,,NOT_COMPUTED,1385,ovimap:92,0.21338472319551507,0.5556569343065694,0.2572877059569075,0.16061452513966482,0.37902097902097903,True,8,"[""ovimap:78"",""ovimap:81"",""ovimap:92"",""ovimap:103""]",0.5851288550908322,0.317159383033419,query_0034,0.8803759217262268,0.317159383033419,mixed,0.5851288550908322,0.5851288550908322,0.5669623996620194,0.317159383033419
scene0459_00-scene0459_01,1,3,unchanged_or_unknown,1326,,NOT_COMPUTED,1043,ovimap:82,0.32151793160967473,0.4183396635919696,0.581447963800905,0.13354037267080746,0.3349088453747468,True,10,"[""ovimap:82"",""ovimap:84"",""ovimap:94""]",0.7865761689291101,0.032413793103448274,query_0011,0.11532392352819443,0.027503526093088856,mixed,0.7865761689291101,0.7865761689291101,0.7368024132730016,0.32088926174496646
scene0459_00-scene0459_01,1,4,unchanged_or_unknown,1093,,NOT_COMPUTED,373,ovimap:83,0.23564504101416853,0.5602836879432624,0.2891125343092406,0.011019283746556474,0.23564504101416853,True,5,"[""ovimap:83""]",0.3412625800548948,0.21081504702194356,query_0075,0.1685541421175003,0.1335243553008596,mixed,0.3412625800548948,0.3412625800548948,0.2991765782250686,0.1390728476821192
scene0459_00-scene0459_01,1,5,unchanged_or_unknown,4559,,NOT_COMPUTED,2876,ovimap:40,0.1300036062026686,0.42213114754098363,0.1581487168238649,0.1007433489827856,0.3253623188405797,False,35,"[""ovimap:1"",""ovimap:11"",""ovimap:118"",""ovimap:12"",""ovimap:124"",""ovimap:127"",""ovimap:128"",""ovimap:129"",""ovimap:131"",""ovimap:138"",""ovimap:14"",""ovimap:142"",""ovimap:146"",""ovimap:148"",""ovimap:40"",""ovimap:41"",""ovimap:57"",""ovimap:61"",""ovimap:87"",""ovimap:9""]",0.630840096512393,0.05590551181102362,query_0020,0.899074375629425,0.05590551181102362,mixed,0.630840096512393,0.630840096512393,0.5404694011844703,0.1267964344187739
scene0459_00-scene0459_01,1,6,unchanged_or_unknown,1,,NOT_COMPUTED,1,ovimap:12,0.011494252873563218,0.011494252873563218,1.0,0.0009363295880149813,0.011494252873563218,True,2,"[""ovimap:12""]",1.0,0.0,query_0026,0.9990803599357605,0.0,mixed,1.0,1.0,1.0,0.011494252873563218
scene0459_00-scene0459_01,1,7,unchanged_or_unknown,345,,NOT_COMPUTED,186,ovimap:13,0.3080168776371308,0.5309090909090909,0.42318840579710143,0.04040404040404041,0.3080168776371308,True,3,"[""ovimap:13""]",0.5391304347826087,0.0007434944237918215,query_0087,0.017387058585882187,0.0,mixed,0.5391304347826087,0.5391304347826087,0.4927536231884058,0.3080168776371308
scene0459_00-scene0459_01,1,8,unchanged_or_unknown,2366,,NOT_COMPUTED,231,ovimap:9,0.030303030303030304,0.0945692883895131,0.04268808114961961,0.026905829596412557,0.054540179866550624,True,10,"[""ovimap:9"",""ovimap:15"",""ovimap:16""]",0.09763313609467456,0.01684470008216927,query_0086,0.0345468670129776,0.0,mixed,0.09763313609467456,0.09763313609467456,0.0874894336432798,0.030303030303030304
scene0459_00-scene0459_01,1,9,unchanged_or_unknown,660,,NOT_COMPUTED,70,ovimap:116,0.021052631578947368,0.7368421052631579,0.021212121212121213,0.017763845350052248,0.04478827361563518,True,6,"[""ovimap:37"",""ovimap:41"",""ovimap:43"",""ovimap:116"",""ovimap:118""]",0.10606060606060606,0.007863695937090432,query_0086,0.0345468670129776,0.0,mixed,0.10606060606060606,0.10606060606060606,0.08333333333333333,0.021052631578947368
scene0459_00-scene0459_01,1,10,unchanged_or_unknown,702,,NOT_COMPUTED,235,ovimap:2,0.1909282700421941,0.4238875878220141,0.25783475783475784,0.040897097625329816,0.21520236920039487,True,7,"[""ovimap:2"",""ovimap:27"",""ovimap:29""]",0.33475783475783477,0.10278372591006424,query_0021,0.8774555325508118,0.10278372591006424,mixed,0.33475783475783477,0.33475783475783477,0.33048433048433046,0.17445838084378562
scene0459_00-scene0459_01,1,11,unchanged_or_unknown,635,,NOT_COMPUTED,89,ovimap:21,0.10802919708029197,0.5967741935483871,0.11653543307086614,0.011661807580174927,0.11141304347826086,True,5,"[""ovimap:21"",""ovimap:28""]",0.14015748031496064,0.08845577211394302,query_0072,0.005621178075671196,0.054764512595837894,mixed,0.14015748031496064,0.14015748031496064,0.13700787401574804,0.0547112462006079
scene0459_00-scene0459_01,1,12,unchanged_or_unknown,85,,NOT_COMPUTED,0,ovimap:1,0.0,0.0,0.0,0.0,,True,0,[],0.0,0.0,query_0026,0.9990803599357605,0.0,mixed,0.0,0.0,0.0,0.0
scene0459_00-scene0459_01,1,13,unchanged_or_unknown,392,,NOT_COMPUTED,122,ovimap:5,0.1925133689839572,0.3898916967509025,0.2755102040816326,0.013143483023001095,0.1925133689839572,True,3,"[""ovimap:5""]",0.3112244897959184,0.004654255319148936,query_0033,0.12064974009990692,0.0,mixed,0.3112244897959184,0.3112244897959184,0.30612244897959184,0.1925133689839572
scene0459_00-scene0459_01,1,14,unchanged_or_unknown,2550,,NOT_COMPUTED,1343,ovimap:8,0.15252558600198085,0.4909670563230606,0.1811764705882353,0.14708321813657727,0.28131609870740304,True,11,"[""ovimap:4"",""ovimap:6"",""ovimap:8"",""ovimap:25"",""ovimap:34""]",0.5266666666666666,0.0008455467869222097,query_0087,0.017387058585882187,0.0,mixed,0.5266666666666666,0.5266666666666666,0.4752941176470588,0.15252558600198085
scene0459_00-scene0459_01,1,15,unchanged_or_unknown,446,,NOT_COMPUTED,340,ovimap:6,0.2393538913362702,0.40954773869346733,0.3654708520179372,0.13485016648168702,0.25510204081632654,True,4,"[""ovimap:6"",""ovimap:33""]",0.7623318385650224,0.0,query_0026,0.9990803599357605,0.0,mixed,0.7623318385650224,0.7623318385650224,0.7085201793721974,0.2393538913362702
scene0459_00-scene0459_01,1,16,unchanged_or_unknown,276,,NOT_COMPUTED,189,ovimap:23,0.16489361702127658,0.1791907514450867,0.6739130434782609,0.05673758865248227,0.16489361702127658,True,6,"[""ovimap:23"",""ovimap:72"",""ovimap:73""]",0.6847826086956522,0.0,query_0026,0.9990803599357605,0.0,mixed,0.6847826086956522,0.6847826086956522,0.6847826086956522,0.16489361702127658
scene0459_00-scene0459_01,1,17,unchanged_or_unknown,540,,NOT_COMPUTED,343,ovimap:23,0.18646616541353384,0.23892100192678228,0.45925925925925926,0.06093189964157706,0.20594795539033459,True,6,"[""ovimap:23"",""ovimap:26""]",0.6351851851851852,0.0,query_0026,0.9990803599357605,0.0,mixed,0.6351851851851852,0.6351851851851852,0.6185185185185185,0.18646616541353384
scene0459_00-scene0459_01,1,18,unchanged_or_unknown,920,,NOT_COMPUTED,398,ovimap:31,0.3759469696969697,0.7448405253283302,0.4315217391304348,0.0008361204013377926,0.3759469696969697,True,2,"[""ovimap:31""]",0.4326086956521739,0.2144133412745682,query_0033,0.12064974009990692,0.1450171821305842,mixed,0.4326086956521739,0.4326086956521739,0.41630434782608694,0.2777777777777778
scene0459_00-scene0459_01,1,19,unchanged_or_unknown,356,,NOT_COMPUTED,172,ovimap:125,0.13059701492537312,0.28,0.19662921348314608,0.0286144578313253,0.14814814814814814,True,6,"[""ovimap:125"",""ovimap:137""]",0.48314606741573035,0.03303303303303303,query_0048,0.9314309358596802,0.03303303303303303,mixed,0.48314606741573035,0.48314606741573035,0.41292134831460675,0.10989010989010989
scene0459_00-scene0459_01,1,20,unchanged_or_unknown,299,,NOT_COMPUTED,60,ovimap:125,0.09362549800796813,0.188,0.15719063545150502,0.016233766233766232,0.10176125244618395,True,3,"[""ovimap:125"",""ovimap:137""]",0.20066889632107024,0.02912621359223301,query_0093,0.007327968254685402,0.022755227552275523,mixed,0.20066889632107024,0.20066889632107024,0.16387959866220736,0.04918032786885246
scene0459_00-scene0459_01,1,21,unchanged_or_unknown,2248,,NOT_COMPUTED,1676,ovimap:53,0.28382147838214783,0.31821735731039874,0.7241992882562278,0.04503844745514463,0.28382147838214783,True,7,"[""ovimap:53""]",0.7455516014234875,0.08734939759036145,query_0087,0.017387058585882187,0.021294021294021293,mixed,0.7455516014234875,0.7455516014234875,0.35498220640569395,0.2834423042940449
scene0459_00-scene0459_01,1,22,unchanged_or_unknown,896,,NOT_COMPUTED,656,ovimap:63,0.32565284178187404,0.3756645008860012,0.7098214285714286,0.02505446623093682,0.32634271099744244,True,5,"[""ovimap:63"",""ovimap:65"",""ovimap:136""]",0.7321428571428571,0.36638452237001207,query_0048,0.9314309358596802,0.36638452237001207,mixed,0.7321428571428571,0.7321428571428571,0.703125,0.36816524908869985
scene0459_00-scene0459_01,1,23,unchanged_or_unknown,733,,NOT_COMPUTED,385,ovimap:55,0.23410138248847925,0.41914191419141916,0.34652114597544337,0.029209924335738168,0.23410138248847925,True,3,"[""ovimap:55""]",0.5252387448840382,0.0,query_0026,0.9990803599357605,0.0,mixed,0.5252387448840382,0.5252387448840382,0.5034106412005457,0.23410138248847925
scene0459_00-scene0459_01,1,24,unchanged_or_unknown,605,,NOT_COMPUTED,289,ovimap:45,0.2806603773584906,0.49480249480249483,0.3933884297520661,0.008994708994708995,0.2806603773584906,True,2,"[""ovimap:45""]",0.47768595041322315,0.10233160621761658,query_0017,0.46665894985198975,0.10233160621761658,mixed,0.47768595041322315,0.47768595041322315,0.42644628099173554,0.265281173594132
scene0459_00-scene0459_01,1,25,unchanged_or_unknown,237,,NOT_COMPUTED,160,ovimap:53,0.030810706720585404,0.03127443315089914,0.6751054852320675,0.01444043321299639,0.030810706720585404,True,3,"[""ovimap:53""]",0.6751054852320675,0.030263157894736843,query_0006,0.006739816162735224,0.023305084745762712,mixed,0.6751054852320675,0.6751054852320675,0.10970464135021098,0.030207924676343666
scene0459_00-scene0459_01,1,27,unchanged_or_unknown,853,,NOT_COMPUTED,723,ovimap:86,0.4731182795698925,0.5490848585690515,0.7737397420867527,0.04038772213247173,0.4731182795698925,True,3,"[""ovimap:86""]",0.8475967174677609,0.4245614035087719,query_0076,0.031479716300964355,0.40507111935683365,mixed,0.8475967174677609,0.8475967174677609,0.8100820633059789,0.42698826597131684
scene0459_00-scene0459_01,1,28,unchanged_or_unknown,549,,NOT_COMPUTED,348,ovimap:89,0.22084367245657568,0.4091954022988506,0.3242258652094718,0.03182086034177961,0.22084367245657568,True,3,"[""ovimap:89""]",0.6338797814207651,0.04796599878567092,query_0076,0.031479716300964355,0.04792332268370607,mixed,0.6338797814207651,0.6338797814207651,0.6302367941712204,0.2
scene0459_00-scene0459_01,1,29,unchanged_or_unknown,57,,NOT_COMPUTED,57,ovimap:89,0.05128205128205128,0.05517241379310345,0.42105263157894735,0.009562841530054645,0.05128205128205128,True,2,"[""ovimap:89""]",1.0,0.015829318651066758,query_0030,0.8711152076721191,0.015829318651066758,mixed,1.0,1.0,1.0,0.025510204081632654
scene0459_00-scene0459_01,1,30,unchanged_or_unknown,228,,NOT_COMPUTED,203,ovimap:53,0.039486481229332814,0.039679437060203285,0.8903508771929824,0.0,0.039486481229332814,True,1,"[""ovimap:53""]",0.8903508771929824,0.0,query_0026,0.9990803599357605,0.0,mixed,0.8903508771929824,0.8903508771929824,0.0,0.04027777777777778
scene0459_00-scene0459_01,1,31,rigid,3027,,NOT_COMPUTED,396,ovimap:74,0.026101141924959218,0.6779661016949152,0.026428807400066073,0.011162179908076166,0.08430843084308431,True,12,"[""ovimap:38"",""ovimap:46"",""ovimap:47"",""ovimap:49"",""ovimap:50"",""ovimap:51"",""ovimap:52"",""ovimap:74"",""ovimap:75"",""ovimap:114""]",0.13082259663032705,0.024806701030927834,query_0024,0.0380968376994133,0.021297192642787996,mixed,0.13082259663032705,0.13082259663032705,0.1047241493227618,0.023506366307541625
scene0459_00-scene0459_01,1,32,rigid,257,,NOT_COMPUTED,104,ovimap:37,0.177319587628866,0.27388535031847133,0.3346303501945525,0.006086142322097378,0.177319587628866,True,3,"[""ovimap:37""]",0.4046692607003891,0.19318181818181818,query_0036,0.9711963534355164,0.19318181818181818,mixed,0.4046692607003891,0.4046692607003891,0.29961089494163423,0.19318181818181818
scene0459_00-scene0459_01,1,33,unchanged_or_unknown,1298,,NOT_COMPUTED,235,ovimap:43,0.08064516129032258,0.625,0.0847457627118644,0.03211009174311927,0.1251808972503618,True,9,"[""ovimap:42"",""ovimap:43"",""ovimap:115"",""ovimap:120""]",0.1810477657935285,0.06287425149700598,query_0099,0.8129942417144775,0.06287425149700598,mixed,0.1810477657935285,0.1810477657935285,0.1263482280431433,0.07431935246504782
scene0459_00-scene0459_01,1,35,unchanged_or_unknown,1045,,NOT_COMPUTED,239,ovimap:104,0.1176941553242594,0.4188034188034188,0.14066985645933014,0.04224058769513315,0.1554001554001554,True,9,"[""ovimap:104"",""ovimap:107"",""ovimap:108""]",0.22870813397129186,0.13829787234042554,query_0052,0.9479560852050781,0.13829787234042554,mixed,0.22870813397129186,0.22870813397129186,0.18277511961722487,0.13829787234042554
scene0459_00-scene0459_01,1,36,rigid,373,,NOT_COMPUTED,83,ovimap:80,0.12727272727272726,0.45528455284552843,0.15013404825737264,0.018957345971563982,0.130879345603272,True,3,"[""ovimap:80"",""ovimap:111""]",0.2225201072386059,0.12585812356979406,query_0043,0.5059309005737305,0.12585812356979406,mixed,0.2225201072386059,0.2225201072386059,0.16890080428954424,0.12356979405034325
scene0459_00-scene0459_01,1,37,rigid,467,,NOT_COMPUTED,42,ovimap:109,0.05788423153692615,0.4603174603174603,0.06209850107066381,0.002303739145844409,0.05788423153692615,True,2,"[""ovimap:109""]",0.08993576017130621,0.04065040650406504,query_0084,0.5468600988388062,0.04065040650406504,mixed,0.08993576017130621,0.08993576017130621,0.0835117773019272,0.04073319755600815
