run_id,method_id,pair_id,environment_uuid,visit_id,split_role,previously_inspected,input_domain,evaluation_domain,checkpoint_id,seed,raw_query_count,retained_query_count,final_instance_count,raw_best_iou_mean,raw_ar50,raw_ar25,tp50,fp50,fn50,precision50,recall50,f1_50,tp25,fp25,fn25,precision25,recall25,f1_25,fragment_count,merge_count,duplicate_count,paired_identity_tp,paired_identity_fp,persistent_gt_count,identity_precision,identity_recall,moved_identity_recall,dense_point_count,neural_supported_point_count,residual_point_count,unknown_point_count,xyz_changed_count,training_updates,gpu_seconds,inference_seconds,peak_memory_bytes,status,unavailable_reason
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,0,DEV,True,JOINT_NATIVE_M,FULL_GT_LEGACY,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,31,,,,2,29,12,0.06451612903225806,0.14285714285714285,0.08888888888888889,6,25,8,0.1935483870967742,0.42857142857142855,0.26666666666666666,0,0,0,0,0,13,,0.0,0.0,820617,588666,775512,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,0,DEV,True,JOINT_NATIVE_M,COMMON_M_SUPPORTED,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,26,,,,2,24,10,0.07692307692307693,0.16666666666666666,0.10526315789473684,6,20,6,0.23076923076923078,0.5,0.3157894736842105,0,0,0,0,0,13,,0.0,0.0,820617,588666,775512,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,0,DEV,True,JOINT_NATIVE_M,CAMERA_VISIBLE_DIAGNOSTIC,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,30,,,,6,24,8,0.2,0.42857142857142855,0.27272727272727276,8,22,6,0.26666666666666666,0.5714285714285714,0.36363636363636365,0,0,0,,,,,,,820617,588666,775512,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,temporal_identity_not_defined_for_camera_visible_diagnostic
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,0,DEV,True,JOINT_NATIVE_M,RAW_QUERY_DIAGNOSTIC,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,,0.17782805221967032,0.07142857142857142,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,820617,588666,775512,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,final_and_identity_fields_not_applicable_to_raw_queries
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,1,DEV,True,JOINT_NATIVE_M,FULL_GT_LEGACY,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,22,,,,2,20,8,0.09090909090909091,0.2,0.12500000000000003,8,14,2,0.36363636363636365,0.8,0.5000000000000001,0,0,0,0,0,13,,0.0,0.0,788946,664424,600929,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,1,DEV,True,JOINT_NATIVE_M,COMMON_M_SUPPORTED,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,19,,,,2,17,8,0.10526315789473684,0.2,0.13793103448275862,8,11,2,0.42105263157894735,0.8,0.5517241379310345,0,0,0,0,0,13,,0.0,0.0,788946,664424,600929,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,1,DEV,True,JOINT_NATIVE_M,CAMERA_VISIBLE_DIAGNOSTIC,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,21,,,,6,15,3,0.2857142857142857,0.6666666666666666,0.4,8,13,1,0.38095238095238093,0.8888888888888888,0.5333333333333333,0,0,0,,,,,,,788946,664424,600929,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,temporal_identity_not_defined_for_camera_visible_diagnostic
20260907_scene0109_obs_base_frozen_v2,OBS_BASE_FROZEN,scene0109_00-scene0109_01,20c993b7-698f-29c5-847d-c8cb8a685f5a,1,DEV,True,JOINT_NATIVE_M,RAW_QUERY_DIAGNOSTIC,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,45,100,92,,0.1349398255427923,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,788946,664424,600929,0,0,0,5.235793781001121,5.235793781001121,1100249088,PASS,final_and_identity_fields_not_applicable_to_raw_queries
