pair,method,pair_content_sha256,method_view_sha256,dense_point_count,raw_query_count,build_runtime_s,instance_evaluation_runtime_s,identity_evaluation_runtime_s,artifact_runtime_s,cached_joint_forward_runtime_s,cached_joint_forward_peak_memory_bytes,status
scene0359_00-scene0359_01,P0,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,9bf3596a99f3b47769d5caf135c8e068ca0316189410649ba6ad3468fe348f57,2447001,73,15.025931369047612,3.5532251219265163,11.136811343953013,4.047909501940012,0.815181917976588,1043178496,PASS
scene0359_00-scene0359_01,P1,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,3e29109083c4b88f6846e23244623e8c1eb72c340f75149e3b66575b66b36c1f,2447001,73,2.6096537322737277,3.1735354741103947,10.30656836507842,4.283405828755349,0.815181917976588,1043178496,PASS
scene0359_00-scene0359_01,P2,016bd3d13fd9ba1e2157f6cd46fd7c4cef290209c6369dfceb4a57644643770f,f2e807e25b298c86d6baf183b7b482d14e923b49b28de5e819d4e28107b92f94,2447001,73,2.503859343007207,3.68970845406875,10.540361324325204,3.8069720147177577,0.815181917976588,1043178496,PASS
