canonical_source_row,x,y,z,native_id,final_id,diagnostic_GT_id,category
392610,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392611,-8.80027961730957,-5.414999961853027,4.005000114440918,4,4,-1,GT_unmatched
392612,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
392613,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392614,-8.800430297851562,-5.40500020980835,4.005000114440918,4,4,-1,GT_unmatched
392615,-8.80027961730957,-5.414999961853027,4.005000114440918,4,4,-1,GT_unmatched
392616,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
392617,-8.800430297851562,-5.40500020980835,4.005000114440918,4,4,-1,GT_unmatched
392618,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392619,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
392620,-8.80027961730957,-5.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
392621,-8.800430297851562,-5.40500020980835,4.005000114440918,4,4,-1,GT_unmatched
392622,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392623,-8.80027961730957,-5.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
392624,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
392625,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392626,-8.800609588623047,-5.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
392627,-8.80027961730957,-5.394999980926514,4.005000114440918,4,4,-1,GT_unmatched
392628,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392629,-8.800609588623047,-5.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
392630,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392631,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392632,-8.800530433654785,-5.375,4.005000114440918,4,4,-1,GT_unmatched
392633,-8.800609588623047,-5.385000228881836,4.005000114440918,4,4,-1,GT_unmatched
392634,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392635,-8.800530433654785,-5.375,4.005000114440918,4,4,-1,GT_unmatched
392636,-8.800359725952148,-5.385000228881836,4.014999866485596,4,4,-1,GT_unmatched
392637,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392638,-8.800580024719238,-5.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
392639,-8.800530433654785,-5.375,4.005000114440918,4,4,-1,GT_unmatched
392640,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392641,-8.800580024719238,-5.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
392642,-8.800950050354004,-5.375,4.014999866485596,4,4,-1,GT_unmatched
392643,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392644,-8.800600051879883,-5.355000019073486,4.005000114440918,4,4,-1,GT_unmatched
392645,-8.800580024719238,-5.364999771118164,4.005000114440918,4,4,-1,GT_unmatched
392646,-8.800789833068848,-5.355000019073486,4.014999866485596,4,4,-1,GT_unmatched
392647,-8.800600051879883,-5.355000019073486,4.005000114440918,4,4,-1,GT_unmatched
392648,-8.800950050354004,-5.364999771118164,4.014999866485596,4,4,-1,GT_unmatched
392650,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
392653,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
392656,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392657,-8.800479888916016,-5.425000190734863,4.014999866485596,4,4,-1,GT_unmatched
392659,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392662,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
392663,-8.80049991607666,-5.414999961853027,4.014999866485596,4,4,-1,GT_unmatched
392665,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
392668,-8.800239562988281,-5.394999980926514,4.014999866485596,4,4,-1,GT_unmatched
392669,-8.800769805908203,-5.40500020980835,4.014999866485596,4,4,-1,GT_unmatched
