method_id,train_environment_count,updates,dev_pair,visit_id,full_f1_50,full_f1_25,full_tp50,full_fp50,full_fn50,common_f1_50,common_f1_25,common_tp50,common_fp50,common_fn50,raw_full_best_iou_mean,raw_full_ar50,raw_full_ar25,raw_common_best_iou_mean,raw_common_ar50,raw_common_ar25,paired_identity_tp,persistent_gt_count,final_instance_count,checkpoint_id,best_dev_update,best_dev_primary_f1,best_dev_checkpoint_id
OBS_BASE_FROZEN,0,0,scene0109_00-scene0109_01,0,0.0,0.08888888888888889,0,31,14,0.10526315789473684,0.3157894736842105,2,24,10,0.06365166212690611,0.0,0.07142857142857142,0.22401532310391284,0.08333333333333333,0.5,0,13,26,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,0.13793103448275862,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e
OBS_BASE_FROZEN,0,0,scene0109_00-scene0109_01,1,0.0,0.1111111111111111,0,22,14,0.13793103448275862,0.5517241379310345,2,17,8,0.038705858655354974,0.0,0.0,0.14585022553391022,0.1,0.3,0,13,19,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e,0,0.13793103448275862,85ed1aba60320cd19798536b71b91dbc156b7ea60f838832bc0bbbdba131546e
OBS_BASE_TUNED,1,1000,scene0109_00-scene0109_01,0,0.0,0.0425531914893617,0,33,14,0.1111111111111111,0.3888888888888889,2,22,10,0.06752058508310899,0.0,0.07142857142857142,0.20458739839617332,0.08333333333333333,0.3333333333333333,0,13,24,0fff7463bb29f369b904fde61a9134b397a68c51a5b936931f4f96fc399c3802,200,0.14285714285714285,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea
OBS_BASE_TUNED,1,1000,scene0109_00-scene0109_01,1,0.0,0.10256410256410256,0,25,14,0.12903225806451613,0.5161290322580645,2,19,8,0.04447961560090746,0.0,0.0,0.16001321745325822,0.1,0.3,0,13,21,0fff7463bb29f369b904fde61a9134b397a68c51a5b936931f4f96fc399c3802,200,0.14285714285714285,c44b63f74fa1e4a536e732732268d14c3e75accdf20c389ab563e08aac77c4ea
OBS_FUSE,1,1000,scene0109_00-scene0109_01,0,0.0,0.0425531914893617,0,33,14,0.09523809523809523,0.2857142857142857,2,28,10,0.06130765780756865,0.0,0.0,0.2018495472642753,0.08333333333333333,0.3333333333333333,0,13,30,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,200,0.13793103448275862,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018
OBS_FUSE,1,1000,scene0109_00-scene0109_01,1,0.0,0.10810810810810811,0,23,14,0.06896551724137931,0.5517241379310345,1,18,9,0.03869666093780154,0.0,0.0,0.1390719640482935,0.0,0.3,0,13,19,dc184092068ff587c56deaec1792dbe6a5bc0fa3bc439ae2e511a05eec66079f,200,0.13793103448275862,1864f3492177da98e2aefc98d93b98bab53a7d45faed2149b2409760dbe83018
OBS_FULL,1,1000,scene0109_00-scene0109_01,0,0.0,0.0425531914893617,0,33,14,0.10810810810810811,0.3783783783783784,2,23,10,0.07115046335041766,0.0,0.07142857142857142,0.24475720601563108,0.08333333333333333,0.4166666666666667,0,13,25,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,500,0.13793103448275862,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687
OBS_FULL,1,1000,scene0109_00-scene0109_01,1,0.0,0.10810810810810811,0,23,14,0.06896551724137931,0.41379310344827586,1,18,9,0.035104956116179295,0.0,0.0,0.10193743813106367,0.0,0.1,0,13,19,1705df1db2626688cf57465569dd53fe02df27549b7a25db4d935d05068b99e0,500,0.13793103448275862,8fc07c8cb08549db0d8a599356bdeb277abc1c3cf6c4a7b7e335fba0a5c6f687
