pair,method,pair_content_sha256,method_view_sha256,dense_point_count,raw_query_count,build_runtime_s,instance_evaluation_runtime_s,identity_evaluation_runtime_s,artifact_runtime_s,cached_joint_forward_runtime_s,cached_joint_forward_peak_memory_bytes,status
scene0459_00-scene0459_01,P0,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,b2421df8314a8bbde11be85a88978d7c812e50af3669a15b0b7a27d2a9c5c217,12080346,98,37.43301165662706,17.982695310376585,65.14312618784606,41.38049798319116,0.8078171438537538,4177317888,PASS
scene0459_00-scene0459_01,P1,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,9ba328ec76fe25acfed883d9dbe1b9b54890b33eeea9ac75b44a80da16b21063,12080346,98,22.70207151118666,17.606327690184116,65.84485019790009,40.48597414512187,0.8078171438537538,4177317888,PASS
scene0459_00-scene0459_01,P2,893a0760b47f68f4c1c7fd8113ad29fdc2922f9200ec7f25a633218ee8ae291c,2f0e804750ec55d5ef1a8f177423aca7f37097e3821edc186e961b581832c210,12080346,98,36.54460387304425,18.299612232949585,69.19952334882692,43.754781526047736,0.8078171438537538,4177317888,PASS
