optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,micro_step_pair_ids,pair_exposure_counts,effective_instance_targets,effective_valid_model_rows,effective_valid_regions,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
212,28.762056350708008,0.06076947879046202,0.04494374617934227,0.646043598651886,2.61137318611145,2.2654243111610413,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 71, ""scene0063_00-scene0063_02"": 71, ""scene0078_00-scene0078_01"": 71, ""scene0147_00-scene0147_01"": 70, ""scene0156_00-scene0156_01"": 71, ""scene0201_00-scene0201_01"": 70}",46,29012,245,28.762056350708008,104.35635375976562,0.9862443507220158,0.165294236936583,True
213,28.431872367858887,0.0938007365912199,0.03782083559781313,0.6449138522148132,2.7402184009552,2.481489419937134,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 71, ""scene0063_00-scene0063_02"": 71, ""scene0078_00-scene0078_01"": 71, ""scene0147_00-scene0147_01"": 71, ""scene0156_00-scene0156_01"": 71, ""scene0201_00-scene0201_01"": 71}",73,59789,243,28.431872367858887,32.53469467163086,0.992384781647548,0.12317692834310409,True
214,29.811874389648438,0.06495112087577581,0.04687906429171562,0.6530351340770721,3.41375994682312,2.520765542984009,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 71, ""scene0063_00-scene0063_02"": 72, ""scene0078_00-scene0078_01"": 71, ""scene0147_00-scene0147_01"": 71, ""scene0156_00-scene0156_01"": 72, ""scene0201_00-scene0201_01"": 71}",60,66095,246,29.811874389648438,47.88909149169922,0.953001516620903,0.3029653250074223,True
215,26.735941886901855,0.05628805793821812,0.03405247628688812,0.6662447154521942,2.399046301841736,1.804247796535492,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 72, ""scene0063_00-scene0063_02"": 72, ""scene0078_00-scene0078_01"": 72, ""scene0147_00-scene0147_01"": 71, ""scene0156_00-scene0156_01"": 72, ""scene0201_00-scene0201_01"": 71}",46,46457,263,26.735941886901855,59.9249153137207,0.9949527997732227,0.10034464232216499,True
216,28.42315101623535,0.07164319604635239,0.036454616114497185,0.6324102282524109,2.7571966648101807,2.404753565788269,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 72, ""scene0063_00-scene0063_02"": 72, ""scene0078_00-scene0078_01"": 72, ""scene0147_00-scene0147_01"": 72, ""scene0156_00-scene0156_01"": 72, ""scene0201_00-scene0201_01"": 72}",73,59789,243,28.42315101623535,126.32002258300781,0.9907318940455813,0.1358319387906345,True
217,27.610894203186035,0.11378897354006767,0.038863303139805794,0.5945613384246826,2.629387855529785,2.3791329860687256,scene0001_00-scene0001_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 73, ""scene0063_00-scene0063_02"": 72, ""scene0078_00-scene0078_01"": 72, ""scene0147_00-scene0147_01"": 73, ""scene0156_00-scene0156_01"": 72, ""scene0201_00-scene0201_01"": 72}",54,49085,252,27.610894203186035,196.22305297851562,0.997860788808647,0.06537566701912281,True
218,27.836685180664062,0.04653971642255783,0.03787069208920002,0.6661244332790375,3.1820690631866455,2.0764848589897156,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 73, ""scene0063_00-scene0063_02"": 72, ""scene0078_00-scene0078_01"": 73, ""scene0147_00-scene0147_01"": 73, ""scene0156_00-scene0156_01"": 73, ""scene0201_00-scene0201_01"": 72}",60,83540,264,27.836685180664062,49.13351821899414,0.9969496483874646,0.07804696861383209,True
219,29.89717960357666,0.0701178852468729,0.04011869058012962,0.687770277261734,2.764211416244507,2.33785617351532,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 73, ""scene0063_00-scene0063_02"": 73, ""scene0078_00-scene0078_01"": 73, ""scene0147_00-scene0147_01"": 73, ""scene0156_00-scene0156_01"": 73, ""scene0201_00-scene0201_01"": 73}",65,39716,236,29.89717960357666,84.0750503540039,0.9890466127475298,0.14760341081400777,True
220,27.94083309173584,0.07122161239385605,0.03585202433168888,0.6177747547626495,2.6142795085906982,2.2135735750198364,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 73, ""scene0063_00-scene0063_02"": 73, ""scene0078_00-scene0078_01"": 74, ""scene0147_00-scene0147_01"": 74, ""scene0156_00-scene0156_01"": 73, ""scene0201_00-scene0201_01"": 73}",60,53172,209,27.94083309173584,40.322383880615234,0.992786485950962,0.11989645555727678,True
221,29.02278709411621,0.054649775847792625,0.03634217754006386,0.6771336495876312,3.332397699356079,2.5462087392807007,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 73, ""scene0063_00-scene0063_02"": 73, ""scene0078_00-scene0078_01"": 74, ""scene0147_00-scene0147_01"": 74, ""scene0156_00-scene0156_01"": 74, ""scene0201_00-scene0201_01"": 74}",73,90157,298,29.02278709411621,58.1755485534668,0.9529072710756993,0.30326187933311377,True
222,28.516498565673828,0.06534549035131931,0.04457680508494377,0.6466340720653534,2.5949701070785522,2.0411837100982666,scene0001_00-scene0001_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 74, ""scene0063_00-scene0063_02"": 74, ""scene0078_00-scene0078_01"": 74, ""scene0147_00-scene0147_01"": 74, ""scene0156_00-scene0156_01"": 74, ""scene0201_00-scene0201_01"": 74}",46,29012,245,28.516498565673828,168.94439697265625,0.9981718127663914,0.0604398476898451,True
223,27.311650276184082,0.04711892828345299,0.03982291929423809,0.6370291113853455,3.1834079027175903,2.429900050163269,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 75, ""scene0063_00-scene0063_02"": 74, ""scene0078_00-scene0078_01"": 74, ""scene0147_00-scene0147_01"": 74, ""scene0156_00-scene0156_01"": 75, ""scene0201_00-scene0201_01"": 74}",54,79453,307,27.311650276184082,432.3200988769531,0.9991789574924868,0.04051217143867846,True
224,29.03496265411377,0.15065639093518257,0.036347368732094765,0.6160115301609039,2.6096134185791016,2.1756069660186768,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 75, ""scene0063_00-scene0063_02"": 74, ""scene0078_00-scene0078_01"": 75, ""scene0147_00-scene0147_01"": 75, ""scene0156_00-scene0156_01"": 75, ""scene0201_00-scene0201_01"": 74}",60,53172,209,29.03496265411377,39.081077575683594,0.9710250672982151,0.23897751923125618,True
225,29.511569023132324,0.06434022262692451,0.04102781414985657,0.6862106323242188,2.7174861431121826,2.0786884427070618,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 75, ""scene0063_00-scene0063_02"": 75, ""scene0078_00-scene0078_01"": 75, ""scene0147_00-scene0147_01"": 75, ""scene0156_00-scene0156_01"": 75, ""scene0201_00-scene0201_01"": 75}",65,39716,236,29.511569023132324,33.94938278198242,0.9851421498380567,0.1717409297556006,True
226,27.320453643798828,0.03430113196372986,0.04169771075248718,0.636428713798523,3.1852433681488037,2.147547662258148,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 76, ""scene0063_00-scene0063_02"": 75, ""scene0078_00-scene0078_01"": 75, ""scene0147_00-scene0147_01"": 75, ""scene0156_00-scene0156_01"": 76, ""scene0201_00-scene0201_01"": 75}",54,79453,307,27.320453643798828,55.11227798461914,0.9943055767241008,0.10656625782907511,True
227,29.688940048217773,0.07194787077605724,0.04071454331278801,0.682153731584549,2.7067770957946777,2.2893975973129272,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 76, ""scene0063_00-scene0063_02"": 76, ""scene0078_00-scene0078_01"": 75, ""scene0147_00-scene0147_01"": 75, ""scene0156_00-scene0156_01"": 76, ""scene0201_00-scene0201_01"": 76}",65,39716,236,29.688940048217773,35.13084411621094,0.9480084665906945,0.3182452194692632,True
228,27.658767700195312,0.05449190177023411,0.03580834809690714,0.6189090013504028,2.6046247482299805,2.253297209739685,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 76, ""scene0063_00-scene0063_02"": 76, ""scene0078_00-scene0078_01"": 76, ""scene0147_00-scene0147_01"": 76, ""scene0156_00-scene0156_01"": 76, ""scene0201_00-scene0201_01"": 76}",60,53172,209,27.658767700195312,44.87516784667969,0.9946975764537065,0.10284267277779942,True
229,26.756187438964844,0.05975963734090328,0.032854367047548294,0.6592836678028107,2.400019645690918,1.8681854009628296,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 77, ""scene0063_00-scene0063_02"": 76, ""scene0078_00-scene0078_01"": 77, ""scene0147_00-scene0147_01"": 76, ""scene0156_00-scene0156_01"": 76, ""scene0201_00-scene0201_01"": 76}",46,46457,263,26.756187438964844,36.44800567626953,0.9923669960738049,0.12331949478206744,True
230,29.50422191619873,0.08419051952660084,0.04115315247327089,0.6888000965118408,2.715046763420105,2.0037943720817566,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 77, ""scene0063_00-scene0063_02"": 77, ""scene0078_00-scene0078_01"": 77, ""scene0147_00-scene0147_01"": 76, ""scene0156_00-scene0156_01"": 76, ""scene0201_00-scene0201_01"": 77}",65,39716,236,29.50422191619873,335.32940673828125,0.9808268439783215,0.1948817405974294,True
231,28.214698791503906,0.05025720875710249,0.04207388684153557,0.6050466001033783,3.4092966318130493,2.435091257095337,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 77, ""scene0063_00-scene0063_02"": 77, ""scene0078_00-scene0078_01"": 77, ""scene0147_00-scene0147_01"": 77, ""scene0156_00-scene0156_01"": 77, ""scene0201_00-scene0201_01"": 77}",68,86168,253,28.214698791503906,46.24739074707031,0.9840923402763085,0.17765791530404934,True
232,27.786399841308594,0.07741701044142246,0.03541233949363232,0.6180963218212128,2.6020599603652954,2.2004191279411316,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 77, ""scene0063_00-scene0063_02"": 77, ""scene0078_00-scene0078_01"": 78, ""scene0147_00-scene0147_01"": 78, ""scene0156_00-scene0156_01"": 77, ""scene0201_00-scene0201_01"": 77}",60,53172,209,27.786399841308594,369.47589111328125,0.9986575761006308,0.051799266073520304,True
233,27.297226905822754,0.04845346882939339,0.038897885009646416,0.6377984583377838,3.2113804817199707,2.136942684650421,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 78, ""scene0063_00-scene0063_02"": 77, ""scene0078_00-scene0078_01"": 78, ""scene0147_00-scene0147_01"": 78, ""scene0156_00-scene0156_01"": 78, ""scene0201_00-scene0201_01"": 77}",54,79453,307,27.297226905822754,520.1817016601562,0.9989888687831713,0.04496087913595788,True
234,28.88347053527832,0.09210658445954323,0.04057534225285053,0.6866920590400696,2.7051953077316284,2.2330684661865234,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 78, ""scene0063_00-scene0063_02"": 78, ""scene0078_00-scene0078_01"": 78, ""scene0147_00-scene0147_01"": 78, ""scene0156_00-scene0156_01"": 78, ""scene0201_00-scene0201_01"": 78}",65,39716,236,28.88347053527832,429.94805908203125,0.9995842371557256,0.028833546138337524,True
235,28.956941604614258,0.1247624047100544,0.04563305154442787,0.6011329591274261,2.8216010332107544,2.355649948120117,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 78, ""scene0063_00-scene0063_02"": 79, ""scene0078_00-scene0078_01"": 78, ""scene0147_00-scene0147_01"": 79, ""scene0156_00-scene0156_01"": 78, ""scene0201_00-scene0201_01"": 78}",60,35727,191,28.956941604614258,70.33077239990234,0.9811998797167955,0.1929943677847936,True
236,26.747536659240723,0.04020956438034773,0.033958062529563904,0.6573284864425659,2.393864631652832,1.778925597667694,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 79, ""scene0063_00-scene0063_02"": 79, ""scene0078_00-scene0078_01"": 79, ""scene0147_00-scene0147_01"": 79, ""scene0156_00-scene0156_01"": 78, ""scene0201_00-scene0201_01"": 78}",46,46457,263,26.747536659240723,36.32011795043945,0.9971078807616826,0.0759990946785973,True
237,29.035157203674316,0.042646562680602074,0.034754750318825245,0.6836734712123871,3.3489452600479126,2.2759015560150146,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 79, ""scene0063_00-scene0063_02"": 79, ""scene0078_00-scene0078_01"": 79, ""scene0147_00-scene0147_01"": 79, ""scene0156_00-scene0156_01"": 79, ""scene0201_00-scene0201_01"": 79}",73,90157,298,29.035157203674316,125.79542541503906,0.9940414065317069,0.10900311556458336,True
238,27.328511238098145,0.07945342920720577,0.03367429878562689,0.6118763089179993,2.584760904312134,2.1706503033638,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 79, ""scene0063_00-scene0063_02"": 79, ""scene0078_00-scene0078_01"": 80, ""scene0147_00-scene0147_01"": 80, ""scene0156_00-scene0156_01"": 79, ""scene0201_00-scene0201_01"": 79}",60,53172,209,27.328511238098145,110.30797576904297,0.9956545623266122,0.09312340006223,True
239,30.19376277923584,0.06351412273943424,0.04074753914028406,0.6874475181102753,2.7283965349197388,2.2750266790390015,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 79, ""scene0063_00-scene0063_02"": 80, ""scene0078_00-scene0078_01"": 80, ""scene0147_00-scene0147_01"": 80, ""scene0156_00-scene0156_01"": 79, ""scene0201_00-scene0201_01"": 80}",65,39716,236,30.19376277923584,45.43757247924805,0.9727035392140743,0.23205127773394268,True
240,26.886011123657227,0.027322606183588505,0.0375920832157135,0.6324286758899689,3.190949320793152,2.1622387170791626,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 80, ""scene0063_00-scene0063_02"": 80, ""scene0078_00-scene0078_01"": 80, ""scene0147_00-scene0147_01"": 80, ""scene0156_00-scene0156_01"": 80, ""scene0201_00-scene0201_01"": 80}",54,79453,307,26.886011123657227,25.02729034423828,0.9244641392544961,0.3812687695396066,True
241,28.194045066833496,0.06668187119066715,0.03435804136097431,0.6269702911376953,2.7435829639434814,2.2638466358184814,scene0201_00-scene0201_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 80, ""scene0063_00-scene0063_02"": 80, ""scene0078_00-scene0078_01"": 80, ""scene0147_00-scene0147_01"": 81, ""scene0156_00-scene0156_01"": 80, ""scene0201_00-scene0201_01"": 81}",73,59789,243,28.194045066833496,29.91288948059082,0.965239187681474,0.2613679348222707,True
242,26.854690551757812,0.0571234505623579,0.03351280000060797,0.6592761278152466,2.3827242851257324,1.6515446305274963,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 81, ""scene0063_00-scene0063_02"": 80, ""scene0078_00-scene0078_01"": 81, ""scene0147_00-scene0147_01"": 81, ""scene0156_00-scene0156_01"": 80, ""scene0201_00-scene0201_01"": 81}",46,46457,263,26.854690551757812,18.663867950439453,0.9922491134053714,0.12426427281115834,True
243,29.031909942626953,0.0526511175557971,0.04676058702170849,0.6496201753616333,3.393319845199585,2.442991852760315,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 81, ""scene0063_00-scene0063_02"": 81, ""scene0078_00-scene0078_01"": 81, ""scene0147_00-scene0147_01"": 81, ""scene0156_00-scene0156_01"": 81, ""scene0201_00-scene0201_01"": 81}",60,66095,246,29.031909942626953,30.420703887939453,0.9840368401037068,0.17796392473218775,True
244,28.688960075378418,0.05418127030134201,0.04091767780482769,0.6822366714477539,2.6953624486923218,2.1894776821136475,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 81, ""scene0063_00-scene0063_02"": 82, ""scene0078_00-scene0078_01"": 81, ""scene0147_00-scene0147_01"": 81, ""scene0156_00-scene0156_01"": 81, ""scene0201_00-scene0201_01"": 82}",65,39716,236,28.688960075378418,53.04757308959961,0.9950780472611219,0.09909490832209182,True
245,26.360448837280273,0.03420743905007839,0.03363107703626156,0.6561050415039062,2.369708776473999,1.8900749683380127,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 82, ""scene0063_00-scene0063_02"": 82, ""scene0078_00-scene0078_01"": 82, ""scene0147_00-scene0147_01"": 81, ""scene0156_00-scene0156_01"": 81, ""scene0201_00-scene0201_01"": 82}",46,46457,263,26.360448837280273,17.123788833618164,0.9849264297253636,0.17297282116685317,True
246,28.308149337768555,0.04567286092787981,0.040955301374197006,0.5991741418838501,3.4207630157470703,2.6195545196533203,scene0156_00-scene0156_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 82, ""scene0063_00-scene0063_02"": 82, ""scene0078_00-scene0078_01"": 82, ""scene0147_00-scene0147_01"": 82, ""scene0156_00-scene0156_01"": 82, ""scene0201_00-scene0201_01"": 82}",68,86168,253,28.308149337768555,55.73990249633789,0.9920770540030744,0.12563091267870724,True
247,26.40433692932129,0.031949615105986595,0.03342121094465256,0.658728301525116,2.363734722137451,1.8268938064575195,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 83, ""scene0063_00-scene0063_02"": 82, ""scene0078_00-scene0078_01"": 83, ""scene0147_00-scene0147_01"": 82, ""scene0156_00-scene0156_01"": 82, ""scene0201_00-scene0201_01"": 82}",46,46457,263,26.40433692932129,22.14307975769043,0.986545902521925,0.16348414099952574,True
248,29.10836410522461,0.06196588836610317,0.040654328651726246,0.6797736287117004,2.707604765892029,2.232533812522888,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 83, ""scene0063_00-scene0063_02"": 83, ""scene0078_00-scene0078_01"": 83, ""scene0147_00-scene0147_01"": 82, ""scene0156_00-scene0156_01"": 82, ""scene0201_00-scene0201_01"": 83}",65,39716,236,29.10836410522461,27.00884437561035,0.9905049855203188,0.13747693669004143,True
249,28.266118049621582,0.06387028470635414,0.041842397302389145,0.6020963191986084,3.4333174228668213,2.5943281650543213,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 83, ""scene0063_00-scene0063_02"": 83, ""scene0078_00-scene0078_01"": 83, ""scene0147_00-scene0147_01"": 83, ""scene0156_00-scene0156_01"": 83, ""scene0201_00-scene0201_01"": 83}",68,86168,253,28.266118049621582,93.36955261230469,0.9969805331613035,0.07765257287646203,True
250,27.042919158935547,0.046800317242741585,0.034056530334055424,0.6773457527160645,2.4886432886123657,2.1232937574386597,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 84, ""scene0063_00-scene0063_02"": 83, ""scene0078_00-scene0078_01"": 83, ""scene0147_00-scene0147_01"": 83, ""scene0156_00-scene0156_01"": 83, ""scene0201_00-scene0201_01"": 84}",59,53074,297,27.042919158935547,131.03907775878906,0.9944843723871529,0.10488531298409728,True
251,28.25317096710205,0.07364366203546524,0.040204769000411034,0.667304515838623,2.577162504196167,2.012910485267639,scene0063_00-scene0063_02|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 84, ""scene0063_00-scene0063_02"": 84, ""scene0078_00-scene0078_01"": 84, ""scene0147_00-scene0147_01"": 83, ""scene0156_00-scene0156_01"": 83, ""scene0201_00-scene0201_01"": 84}",52,33099,202,28.25317096710205,31.38523292541504,0.8600654984881888,0.510183525234708,True
252,28.01588726043701,0.058703282848000526,0.04019247181713581,0.5949243903160095,3.4558753967285156,2.656311869621277,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 84, ""scene0063_00-scene0063_02"": 84, ""scene0078_00-scene0078_01"": 84, ""scene0147_00-scene0147_01"": 84, ""scene0156_00-scene0156_01"": 84, ""scene0201_00-scene0201_01"": 84}",68,86168,253,28.01588726043701,313.0438537597656,0.9882719530426322,0.15270395020973596,True
253,27.164542198181152,0.040385643020272255,0.03980073146522045,0.6414770781993866,3.1856892108917236,2.2704703211784363,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 85, ""scene0063_00-scene0063_02"": 84, ""scene0078_00-scene0078_01"": 84, ""scene0147_00-scene0147_01"": 84, ""scene0156_00-scene0156_01"": 85, ""scene0201_00-scene0201_01"": 84}",54,79453,307,27.164542198181152,233.9901885986328,0.9731800736994721,0.23004458458028829,True
254,28.178821563720703,0.03976995125412941,0.030650279484689236,0.6979994773864746,2.4959568977355957,1.9489694833755493,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 85, ""scene0063_00-scene0063_02"": 84, ""scene0078_00-scene0078_01"": 85, ""scene0147_00-scene0147_01"": 84, ""scene0156_00-scene0156_01"": 85, ""scene0201_00-scene0201_01"": 85}",65,57161,254,28.178821563720703,25.825942993164062,0.9867772421597486,0.16208203249640074,True
255,28.66201114654541,0.05874535068869591,0.04559229873120785,0.5952748954296112,2.8116344213485718,2.5868297815322876,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 85, ""scene0063_00-scene0063_02"": 85, ""scene0078_00-scene0078_01"": 85, ""scene0147_00-scene0147_01"": 85, ""scene0156_00-scene0156_01"": 85, ""scene0201_00-scene0201_01"": 85}",60,35727,191,28.66201114654541,46.965030670166016,0.9666193442557978,0.25621714756794267,True
256,26.902542114257812,0.027156198397278786,0.03867621719837189,0.6334114372730255,3.1781471967697144,2.188883900642395,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 86, ""scene0063_00-scene0063_02"": 85, ""scene0078_00-scene0078_01"": 85, ""scene0147_00-scene0147_01"": 85, ""scene0156_00-scene0156_01"": 86, ""scene0201_00-scene0201_01"": 85}",54,79453,307,26.902542114257812,84.64676666259766,0.9657990749380414,0.2592916434610573,True
257,27.851845741271973,0.060529764741659164,0.034230805933475494,0.6277864277362823,2.7598018646240234,2.5403703451156616,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 86, ""scene0063_00-scene0063_02"": 85, ""scene0078_00-scene0078_01"": 85, ""scene0147_00-scene0147_01"": 86, ""scene0156_00-scene0156_01"": 86, ""scene0201_00-scene0201_01"": 86}",73,59789,243,27.851845741271973,44.03650665283203,0.9719756997965824,0.23508125550031653,True
258,28.18089485168457,0.05194776877760887,0.039852107875049114,0.6694091558456421,2.5652915239334106,2.1990943551063538,scene0063_00-scene0063_02|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 86, ""scene0063_00-scene0063_02"": 86, ""scene0078_00-scene0078_01"": 86, ""scene0147_00-scene0147_01"": 86, ""scene0156_00-scene0156_01"": 86, ""scene0201_00-scene0201_01"": 86}",52,33099,202,28.18089485168457,65.13825225830078,0.9632340608576941,0.26866372523535925,True
259,28.54754066467285,0.031234913505613804,0.035762556828558445,0.6769523024559021,3.3152787685394287,2.272897720336914,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 86, ""scene0063_00-scene0063_02"": 86, ""scene0078_00-scene0078_01"": 86, ""scene0147_00-scene0147_01"": 86, ""scene0156_00-scene0156_01"": 87, ""scene0201_00-scene0201_01"": 87}",73,90157,298,28.54754066467285,29.69929313659668,0.9575515638559619,0.28826172846796366,True
260,26.372047424316406,0.03974407445639372,0.03702756576240063,0.5856557190418243,2.5699055194854736,2.213816463947296,scene0147_00-scene0147_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 87, ""scene0063_00-scene0063_02"": 86, ""scene0078_00-scene0078_01"": 86, ""scene0147_00-scene0147_01"": 87, ""scene0156_00-scene0156_01"": 87, ""scene0201_00-scene0201_01"": 87}",54,49085,252,26.372047424316406,32.6515998840332,0.9941058382297973,0.10841424588743973,True
261,29.352006912231445,0.058784542605280876,0.04044065810739994,0.6700636446475983,2.5595427751541138,2.0360297560691833,scene0063_00-scene0063_02|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 87, ""scene0063_00-scene0063_02"": 87, ""scene0078_00-scene0078_01"": 87, ""scene0147_00-scene0147_01"": 87, ""scene0156_00-scene0156_01"": 87, ""scene0201_00-scene0201_01"": 87}",52,33099,202,29.352006912231445,27.86742401123047,0.9507150632273907,0.31006571573980773,True
262,27.80435848236084,0.07118276506662369,0.045499639585614204,0.5977526903152466,2.772674798965454,2.414653778076172,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 87, ""scene0063_00-scene0063_02"": 88, ""scene0078_00-scene0078_01"": 87, ""scene0147_00-scene0147_01"": 88, ""scene0156_00-scene0156_01"": 87, ""scene0201_00-scene0201_01"": 87}",60,35727,191,27.80435848236084,37.12209701538086,0.9794495841190337,0.20168933292998897,True
263,27.807808876037598,0.03648943267762661,0.03459023777395487,0.6569572687149048,3.208799123764038,2.1924410462379456,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 87, ""scene0063_00-scene0063_02"": 88, ""scene0078_00-scene0078_01"": 88, ""scene0147_00-scene0147_01"": 88, ""scene0156_00-scene0156_01"": 88, ""scene0201_00-scene0201_01"": 87}",60,83540,264,27.807808876037598,23.118764877319336,0.9756660972417939,0.21926110492826884,True
264,27.457547187805176,0.03227547835558653,0.03306345175951719,0.6800525486469269,2.52749764919281,1.9338544011116028,scene0001_00-scene0001_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 88, ""scene0063_00-scene0063_02"": 88, ""scene0078_00-scene0078_01"": 88, ""scene0147_00-scene0147_01"": 88, ""scene0156_00-scene0156_01"": 88, ""scene0201_00-scene0201_01"": 88}",59,53074,297,27.457547187805176,181.88580322265625,0.9989705901927615,0.0453636563015313,True
265,27.603432655334473,0.0415860190987587,0.043119966983795166,0.6457546055316925,2.5574039220809937,1.9904142022132874,scene0063_00-scene0063_02|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 89, ""scene0063_00-scene0063_02"": 89, ""scene0078_00-scene0078_01"": 88, ""scene0147_00-scene0147_01"": 88, ""scene0156_00-scene0156_01"": 88, ""scene0201_00-scene0201_01"": 88}",46,29012,245,27.603432655334473,158.51510620117188,0.9973632158660459,0.0725713775715512,True
266,28.292015075683594,0.12367472983896732,0.033702763728797436,0.6062498688697815,2.5951740741729736,2.188279688358307,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 89, ""scene0063_00-scene0063_02"": 89, ""scene0078_00-scene0078_01"": 89, ""scene0147_00-scene0147_01"": 89, ""scene0156_00-scene0156_01"": 88, ""scene0201_00-scene0201_01"": 88}",60,53172,209,28.292015075683594,173.33587646484375,0.9952563823629267,0.09728757084165505,True
267,28.618709564208984,0.037873659282922745,0.034502096474170685,0.669817179441452,3.326045036315918,2.370772361755371,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 89, ""scene0063_00-scene0063_02"": 89, ""scene0078_00-scene0078_01"": 89, ""scene0147_00-scene0147_01"": 89, ""scene0156_00-scene0156_01"": 89, ""scene0201_00-scene0201_01"": 89}",73,90157,298,28.618709564208984,57.31546401977539,0.99612166400687,0.08798621018886642,True
