optimizer_update,total,loss_ce,loss_mask,loss_dice,loss_region,loss_consistency,micro_step_pair_ids,pair_exposure_counts,effective_instance_targets,effective_valid_model_rows,effective_valid_regions,mean_micro_loss,gradient_norm_before_clip,optimizer_group_0_gradient_norm,optimizer_group_1_gradient_norm,all_gradients_finite
1,40.22546195983887,0.4998048096895218,0.051638348028063774,0.7239081561565399,4.359318494796753,3.1990811824798584,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 1, ""scene0063_00-scene0063_02"": 0, ""scene0078_00-scene0078_01"": 0, ""scene0147_00-scene0147_01"": 0, ""scene0156_00-scene0156_01"": 0, ""scene0201_00-scene0201_01"": 1}",59,53074,297,40.22546195983887,141.0093536376953,0.9998845042734162,0.015200843364367375,True
2,50.155839920043945,0.8318062126636505,0.07353279367089272,0.638864278793335,4.390811920166016,3.7353299856185913,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 1, ""scene0063_00-scene0063_02"": 0, ""scene0078_00-scene0078_01"": 0, ""scene0147_00-scene0147_01"": 1, ""scene0156_00-scene0156_01"": 1, ""scene0201_00-scene0201_01"": 1}",68,86168,253,50.155839920043945,406.8981628417969,0.9999950792975493,0.003138194788016823,True
3,57.12529182434082,1.340088039636612,0.06517424806952477,0.7192247211933136,4.250321626663208,2.764366030693054,scene0078_00-scene0078_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 1, ""scene0063_00-scene0063_02"": 1, ""scene0078_00-scene0078_01"": 1, ""scene0147_00-scene0147_01"": 1, ""scene0156_00-scene0156_01"": 1, ""scene0201_00-scene0201_01"": 1}",52,33099,202,57.12529182434082,163.6962432861328,0.9999307477455113,0.011771916423721463,True
4,50.06207084655762,0.8345189690589905,0.07190316542983055,0.6458740234375,4.296427488327026,3.610690116882324,scene0156_00-scene0156_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 1, ""scene0063_00-scene0063_02"": 1, ""scene0078_00-scene0078_01"": 1, ""scene0147_00-scene0147_01"": 2, ""scene0156_00-scene0156_01"": 2, ""scene0201_00-scene0201_01"": 1}",68,86168,253,50.06207084655762,129.9129180908203,0.9999551689771483,0.009468287266514962,True
5,39.857887268066406,0.6348812282085419,0.05386805534362793,0.6897381246089935,4.009668946266174,2.8875479698181152,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 2, ""scene0063_00-scene0063_02"": 1, ""scene0078_00-scene0078_01"": 2, ""scene0147_00-scene0147_01"": 2, ""scene0156_00-scene0156_01"": 2, ""scene0201_00-scene0201_01"": 1}",46,46457,263,39.857887268066406,67.52606964111328,0.9995149420904507,0.03114426695095968,True
6,55.527095794677734,1.1002739816904068,0.0593140609562397,0.7411848604679108,4.041234374046326,3.082367420196533,scene0201_00-scene0201_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 2, ""scene0063_00-scene0063_02"": 2, ""scene0078_00-scene0078_01"": 2, ""scene0147_00-scene0147_01"": 2, ""scene0156_00-scene0156_01"": 2, ""scene0201_00-scene0201_01"": 2}",65,39716,236,55.527095794677734,126.24969482421875,0.9999023157684997,0.013972736556463156,True
7,47.27184295654297,0.821805864572525,0.06060517951846123,0.6652407348155975,3.8986390829086304,3.3427544832229614,scene0078_00-scene0078_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 2, ""scene0063_00-scene0063_02"": 2, ""scene0078_00-scene0078_01"": 3, ""scene0147_00-scene0147_01"": 3, ""scene0156_00-scene0156_01"": 2, ""scene0201_00-scene0201_01"": 2}",60,53172,209,47.27184295654297,758.8663940429688,0.9999969988762573,0.002428377799489241,True
8,51.58515548706055,1.3606324642896652,0.06703205779194832,0.6977774798870087,4.1512978076934814,2.9881539344787598,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 2, ""scene0063_00-scene0063_02"": 3, ""scene0078_00-scene0078_01"": 3, ""scene0147_00-scene0147_01"": 3, ""scene0156_00-scene0156_01"": 3, ""scene0201_00-scene0201_01"": 2}",60,66095,246,51.58515548706055,133.49009704589844,0.9999643149803247,0.008453070959681957,True
9,36.760894775390625,0.335141584277153,0.049104711040854454,0.718540608882904,3.714425563812256,3.198111414909363,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 3, ""scene0063_00-scene0063_02"": 3, ""scene0078_00-scene0078_01"": 3, ""scene0147_00-scene0147_01"": 3, ""scene0156_00-scene0156_01"": 3, ""scene0201_00-scene0201_01"": 3}",59,53074,297,36.760894775390625,203.5957489013672,0.9999556668383265,0.009409921843505996,True
10,60.1412467956543,1.5871137380599976,0.06779952347278595,0.644456297159195,3.8193355798721313,3.2257087230682373,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 3, ""scene0063_00-scene0063_02"": 4, ""scene0078_00-scene0078_01"": 3, ""scene0147_00-scene0147_01"": 4, ""scene0156_00-scene0156_01"": 3, ""scene0201_00-scene0201_01"": 3}",60,35727,191,60.1412467956543,134.610595703125,0.99993726812095,0.011194388999477615,True
11,40.84890174865723,0.6253075748682022,0.05522375926375389,0.6967362761497498,3.910476326942444,3.1968928575515747,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 3, ""scene0063_00-scene0063_02"": 4, ""scene0078_00-scene0078_01"": 4, ""scene0147_00-scene0147_01"": 4, ""scene0156_00-scene0156_01"": 4, ""scene0201_00-scene0201_01"": 3}",60,83540,264,40.84890174865723,55.48059844970703,0.9997464371389754,0.02252169735979118,True
12,37.50490951538086,0.5016126185655594,0.04734136909246445,0.6988675892353058,3.5103381872177124,3.177531361579895,scene0001_00-scene0001_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 4, ""scene0063_00-scene0063_02"": 4, ""scene0078_00-scene0078_01"": 4, ""scene0147_00-scene0147_01"": 4, ""scene0156_00-scene0156_01"": 4, ""scene0201_00-scene0201_01"": 4}",59,53074,297,37.50490951538086,362.02593994140625,0.999987322294729,0.005036311369851039,True
13,38.48929786682129,0.5692725777626038,0.049424316734075546,0.6884666681289673,3.4095048904418945,2.858671188354492,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 5, ""scene0063_00-scene0063_02"": 4, ""scene0078_00-scene0078_01"": 5, ""scene0147_00-scene0147_01"": 4, ""scene0156_00-scene0156_01"": 4, ""scene0201_00-scene0201_01"": 4}",46,46457,263,38.48929786682129,66.26736450195312,0.9996144978984014,0.027763189391611633,True
14,49.50933647155762,1.0052895247936249,0.06525425985455513,0.6843644678592682,3.92889666557312,3.03546142578125,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 5, ""scene0063_00-scene0063_02"": 5, ""scene0078_00-scene0078_01"": 5, ""scene0147_00-scene0147_01"": 4, ""scene0156_00-scene0156_01"": 5, ""scene0201_00-scene0201_01"": 4}",60,66095,246,49.50933647155762,165.71371459960938,0.9999840467349563,0.005642399638022611,True
15,44.16935348510742,0.5471098273992538,0.05583411268889904,0.6774649620056152,3.485640525817871,3.667734384536743,scene0147_00-scene0147_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 5, ""scene0063_00-scene0063_02"": 5, ""scene0078_00-scene0078_01"": 5, ""scene0147_00-scene0147_01"": 5, ""scene0156_00-scene0156_01"": 5, ""scene0201_00-scene0201_01"": 5}",73,59789,243,44.16935348510742,118.11115264892578,0.9999229811718611,0.012414607616744807,True
16,54.28782653808594,1.2065346837043762,0.06243516691029072,0.6394705772399902,3.5545603036880493,3.082885503768921,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 5, ""scene0063_00-scene0063_02"": 6, ""scene0078_00-scene0078_01"": 5, ""scene0147_00-scene0147_01"": 6, ""scene0156_00-scene0156_01"": 5, ""scene0201_00-scene0201_01"": 5}",60,35727,191,54.28782653808594,127.40702056884766,0.9999487874103027,0.010114309654374291,True
17,40.61010551452637,0.4984734058380127,0.04287897236645222,0.7450012862682343,3.231571674346924,3.1938735246658325,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 5, ""scene0063_00-scene0063_02"": 6, ""scene0078_00-scene0078_01"": 6, ""scene0147_00-scene0147_01"": 6, ""scene0156_00-scene0156_01"": 5, ""scene0201_00-scene0201_01"": 6}",65,57161,254,40.61010551452637,349.23834228515625,0.9999897189476458,0.0045418969340009175,True
18,35.123613357543945,0.36604997515678406,0.05868207849562168,0.6669066548347473,3.568845748901367,3.191784381866455,scene0156_00-scene0156_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 6, ""scene0063_00-scene0063_02"": 6, ""scene0078_00-scene0078_01"": 6, ""scene0147_00-scene0147_01"": 6, ""scene0156_00-scene0156_01"": 6, ""scene0201_00-scene0201_01"": 6}",54,79453,307,35.123613357543945,49.36273193359375,0.9998178457799569,0.019084871420436904,True
19,41.32755661010742,0.5133122280240059,0.0456115547567606,0.7458979785442352,3.129485249519348,3.313178777694702,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 6, ""scene0063_00-scene0063_02"": 6, ""scene0078_00-scene0078_01"": 7, ""scene0147_00-scene0147_01"": 6, ""scene0156_00-scene0156_01"": 6, ""scene0201_00-scene0201_01"": 7}",65,57161,254,41.32755661010742,62.56013488769531,0.9997218045863698,0.023587666240935983,True
20,50.56493377685547,0.9846864193677902,0.07116685062646866,0.7001833021640778,3.7677230834960938,2.9120399951934814,scene0156_00-scene0156_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 6, ""scene0063_00-scene0063_02"": 7, ""scene0078_00-scene0078_01"": 7, ""scene0147_00-scene0147_01"": 6, ""scene0156_00-scene0156_01"": 7, ""scene0201_00-scene0201_01"": 7}",60,66095,246,50.56493377685547,215.9669189453125,0.9999950170511963,0.0031503980393609316,True
21,40.47595691680908,0.6486298814415932,0.0597537886351347,0.6119897961616516,3.083669424057007,3.302160859107971,scene0147_00-scene0147_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 7, ""scene0063_00-scene0063_02"": 7, ""scene0078_00-scene0078_01"": 7, ""scene0147_00-scene0147_01"": 7, ""scene0156_00-scene0156_01"": 7, ""scene0201_00-scene0201_01"": 7}",54,49085,252,40.47595691680908,84.98780822753906,0.9998957776682714,0.014439691296091677,True
22,37.5379695892334,0.4354550540447235,0.05299307592213154,0.7080581188201904,3.4866174459457397,3.2206473350524902,scene0156_00-scene0156_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 7, ""scene0063_00-scene0063_02"": 7, ""scene0078_00-scene0078_01"": 8, ""scene0147_00-scene0147_01"": 7, ""scene0156_00-scene0156_01"": 8, ""scene0201_00-scene0201_01"": 7}",60,83540,264,37.5379695892334,60.91084289550781,0.9999346645229197,0.011428219047824359,True
23,38.21642589569092,0.5867586582899094,0.058977846056222916,0.6219743490219116,2.9928064346313477,3.334230661392212,scene0147_00-scene0147_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 8, ""scene0063_00-scene0063_02"": 7, ""scene0078_00-scene0078_01"": 8, ""scene0147_00-scene0147_01"": 8, ""scene0156_00-scene0156_01"": 8, ""scene0201_00-scene0201_01"": 7}",54,49085,252,38.21642589569092,146.30799865722656,0.9999712516220313,0.007585000329189711,True
24,48.46135711669922,0.8938217610120773,0.054234402254223824,0.7287942171096802,3.135629177093506,2.961662769317627,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 8, ""scene0063_00-scene0063_02"": 8, ""scene0078_00-scene0078_01"": 8, ""scene0147_00-scene0147_01"": 8, ""scene0156_00-scene0156_01"": 8, ""scene0201_00-scene0201_01"": 8}",65,39716,236,48.46135711669922,90.63330841064453,0.9999387188531351,0.011074358569972744,True
25,38.794944763183594,0.40777792036533356,0.04229375720024109,0.7427745759487152,2.8617796897888184,3.4137206077575684,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 8, ""scene0063_00-scene0063_02"": 8, ""scene0078_00-scene0078_01"": 9, ""scene0147_00-scene0147_01"": 8, ""scene0156_00-scene0156_01"": 8, ""scene0201_00-scene0201_01"": 9}",65,57161,254,38.794944763183594,59.61815643310547,0.9998324995338659,0.01830264080796715,True
26,40.498287200927734,0.5126915574073792,0.06231679208576679,0.6353836059570312,3.594457745552063,3.6847198009490967,scene0147_00-scene0147_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 8, ""scene0063_00-scene0063_02"": 8, ""scene0078_00-scene0078_01"": 9, ""scene0147_00-scene0147_01"": 9, ""scene0156_00-scene0156_01"": 9, ""scene0201_00-scene0201_01"": 9}",68,86168,253,40.498287200927734,72.94180297851562,0.9999854658579979,0.005405331103290586,True
27,43.57243537902832,0.8753593787550926,0.057733505964279175,0.6805915534496307,2.920254111289978,2.6516469717025757,scene0063_00-scene0063_02|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 9, ""scene0063_00-scene0063_02"": 9, ""scene0078_00-scene0078_01"": 9, ""scene0147_00-scene0147_01"": 9, ""scene0156_00-scene0156_01"": 9, ""scene0201_00-scene0201_01"": 9}",46,29012,245,43.57243537902832,87.29447937011719,0.9999589641445195,0.009055509294938653,True
28,46.31824493408203,0.925126776099205,0.05651094391942024,0.7381675839424133,3.054050087928772,3.0582195520401,scene0063_00-scene0063_02|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 9, ""scene0063_00-scene0063_02"": 10, ""scene0078_00-scene0078_01"": 9, ""scene0147_00-scene0147_01"": 9, ""scene0156_00-scene0156_01"": 9, ""scene0201_00-scene0201_01"": 10}",65,39716,236,46.31824493408203,154.38803100585938,0.9999880427737012,0.004900442376815234,True
29,40.97710609436035,0.7623285949230194,0.0519381258636713,0.6494986116886139,2.8742833137512207,3.334642767906189,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 9, ""scene0063_00-scene0063_02"": 10, ""scene0078_00-scene0078_01"": 10, ""scene0147_00-scene0147_01"": 10, ""scene0156_00-scene0156_01"": 9, ""scene0201_00-scene0201_01"": 10}",60,53172,209,40.97710609436035,160.7105255126953,0.9999876390638759,0.0049773192685063,True
30,35.74821853637695,0.3118166998028755,0.057889560237526894,0.6727745532989502,3.37180233001709,3.137704372406006,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 10, ""scene0063_00-scene0063_02"": 10, ""scene0078_00-scene0078_01"": 10, ""scene0147_00-scene0147_01"": 10, ""scene0156_00-scene0156_01"": 10, ""scene0201_00-scene0201_01"": 10}",54,79453,307,35.74821853637695,217.66104125976562,0.9999996709669317,0.0008327997237807319,True
31,35.822486877441406,0.2508387118577957,0.05318126641213894,0.7172431647777557,3.476640462875366,3.7520642280578613,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 10, ""scene0063_00-scene0063_02"": 10, ""scene0078_00-scene0078_01"": 10, ""scene0147_00-scene0147_01"": 10, ""scene0156_00-scene0156_01"": 11, ""scene0201_00-scene0201_01"": 11}",73,90157,298,35.822486877441406,158.78582763671875,0.9999990858696407,0.0014211952795744815,True
32,35.72697830200195,0.3394434154033661,0.04649938456714153,0.6927609741687775,2.55901837348938,3.2017732858657837,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 11, ""scene0063_00-scene0063_02"": 10, ""scene0078_00-scene0078_01"": 11, ""scene0147_00-scene0147_01"": 10, ""scene0156_00-scene0156_01"": 11, ""scene0201_00-scene0201_01"": 11}",46,46457,263,35.72697830200195,182.03688049316406,0.9999945275631363,0.0033135324021309133,True
33,53.06949996948242,1.0245305299758911,0.06298905052244663,0.6516248881816864,3.129491090774536,3.0103237628936768,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 11, ""scene0063_00-scene0063_02"": 11, ""scene0078_00-scene0078_01"": 11, ""scene0147_00-scene0147_01"": 11, ""scene0156_00-scene0156_01"": 11, ""scene0201_00-scene0201_01"": 11}",60,35727,191,53.06949996948242,145.47039794921875,0.9999947597283639,0.003225056065391683,True
34,45.90255832672119,0.7539133429527283,0.05444658547639847,0.6710312068462372,2.852609872817993,2.7760322093963623,scene0063_00-scene0063_02|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 12, ""scene0063_00-scene0063_02"": 12, ""scene0078_00-scene0078_01"": 11, ""scene0147_00-scene0147_01"": 11, ""scene0156_00-scene0156_01"": 11, ""scene0201_00-scene0201_01"": 11}",46,29012,245,45.90255832672119,188.6402130126953,0.9999965037520996,0.002640138678270521,True
35,38.6867733001709,0.6364097595214844,0.053807150572538376,0.6578371822834015,2.778244972229004,3.492954730987549,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 12, ""scene0063_00-scene0063_02"": 12, ""scene0078_00-scene0078_01"": 12, ""scene0147_00-scene0147_01"": 12, ""scene0156_00-scene0156_01"": 11, ""scene0201_00-scene0201_01"": 11}",60,53172,209,38.6867733001709,78.55731964111328,0.9999797090655679,0.006378187927626378,True
36,35.08258819580078,0.24212535470724106,0.052249476313591,0.7220055460929871,3.4714407920837402,3.732611060142517,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 12, ""scene0063_00-scene0063_02"": 12, ""scene0078_00-scene0078_01"": 12, ""scene0147_00-scene0147_01"": 12, ""scene0156_00-scene0156_01"": 12, ""scene0201_00-scene0201_01"": 12}",73,90157,298,35.08258819580078,47.59674072265625,0.9999827673079756,0.005867032795068129,True
37,52.197105407714844,0.8820702433586121,0.06380018778145313,0.6511742770671844,3.130833864212036,3.3091795444488525,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 12, ""scene0063_00-scene0063_02"": 13, ""scene0078_00-scene0078_01"": 12, ""scene0147_00-scene0147_01"": 13, ""scene0156_00-scene0156_01"": 12, ""scene0201_00-scene0201_01"": 12}",60,35727,191,52.197105407714844,112.36202239990234,0.9999922462993243,0.003937876020856935,True
38,32.8060417175293,0.2585477828979492,0.056215038523077965,0.6644201576709747,3.326804518699646,3.3414965867996216,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 13, ""scene0063_00-scene0063_02"": 13, ""scene0078_00-scene0078_01"": 12, ""scene0147_00-scene0147_01"": 13, ""scene0156_00-scene0156_01"": 13, ""scene0201_00-scene0201_01"": 12}",54,79453,307,32.8060417175293,44.63077926635742,0.9999739564706212,0.007218166636357564,True
39,34.22788619995117,0.28932879865169525,0.04242997244000435,0.7451260387897491,2.628692388534546,3.3273273706436157,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 13, ""scene0063_00-scene0063_02"": 13, ""scene0078_00-scene0078_01"": 13, ""scene0147_00-scene0147_01"": 13, ""scene0156_00-scene0156_01"": 13, ""scene0201_00-scene0201_01"": 13}",65,57161,254,34.22788619995117,242.84918212890625,0.9999990549242821,0.001436566535585434,True
40,48.297550201416016,0.7964124977588654,0.0619252473115921,0.6377268135547638,3.0661606788635254,2.9350473880767822,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 13, ""scene0063_00-scene0063_02"": 14, ""scene0078_00-scene0078_01"": 13, ""scene0147_00-scene0147_01"": 14, ""scene0156_00-scene0156_01"": 13, ""scene0201_00-scene0201_01"": 13}",60,35727,191,48.297550201416016,121.21231842041016,0.9999963886014757,0.0027005657895485995,True
41,34.86878204345703,0.2614797353744507,0.04161076433956623,0.7441018521785736,2.600258708000183,3.357627749443054,scene0201_00-scene0201_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 13, ""scene0063_00-scene0063_02"": 14, ""scene0078_00-scene0078_01"": 14, ""scene0147_00-scene0147_01"": 14, ""scene0156_00-scene0156_01"": 13, ""scene0201_00-scene0201_01"": 14}",65,57161,254,34.86878204345703,61.75514221191406,0.9999869568063995,0.0051105173946108026,True
42,32.82888412475586,0.29164692014455795,0.0543084591627121,0.6689772605895996,3.3348047733306885,3.2881829738616943,scene0001_00-scene0001_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 14, ""scene0063_00-scene0063_02"": 14, ""scene0078_00-scene0078_01"": 14, ""scene0147_00-scene0147_01"": 14, ""scene0156_00-scene0156_01"": 14, ""scene0201_00-scene0201_01"": 14}",54,79453,307,32.82888412475586,53.17930221557617,0.9999726689578349,0.007388267743656728,True
43,33.49288082122803,0.2702995166182518,0.04423980973660946,0.6772472560405731,2.462876796722412,3.171172022819519,scene0001_00-scene0001_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 15, ""scene0063_00-scene0063_02"": 14, ""scene0078_00-scene0078_01"": 15, ""scene0147_00-scene0147_01"": 14, ""scene0156_00-scene0156_01"": 14, ""scene0201_00-scene0201_01"": 14}",46,46457,263,33.49288082122803,57.2447509765625,0.99998744631681,0.0050128476659657365,True
44,44.4113883972168,0.8129834830760956,0.06494946964085102,0.6396528482437134,3.0570545196533203,3.2044659852981567,scene0147_00-scene0147_01|scene0063_00-scene0063_02,"{""scene0001_00-scene0001_01"": 15, ""scene0063_00-scene0063_02"": 15, ""scene0078_00-scene0078_01"": 15, ""scene0147_00-scene0147_01"": 15, ""scene0156_00-scene0156_01"": 14, ""scene0201_00-scene0201_01"": 14}",60,35727,191,44.4113883972168,102.50643157958984,0.9999940350880384,0.0034635633029153593,True
45,36.20878982543945,0.23568547517061234,0.050636282190680504,0.7184507548809052,3.4921441078186035,3.7438021898269653,scene0201_00-scene0201_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 15, ""scene0063_00-scene0063_02"": 15, ""scene0078_00-scene0078_01"": 15, ""scene0147_00-scene0147_01"": 15, ""scene0156_00-scene0156_01"": 15, ""scene0201_00-scene0201_01"": 15}",73,90157,298,36.20878982543945,92.65874481201172,0.9999886905663374,0.004750616786668243,True
46,35.121028900146484,0.3385379910469055,0.05103055387735367,0.6980957984924316,3.351213216781616,3.6613705158233643,scene0078_00-scene0078_01|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 15, ""scene0063_00-scene0063_02"": 15, ""scene0078_00-scene0078_01"": 16, ""scene0147_00-scene0147_01"": 15, ""scene0156_00-scene0156_01"": 16, ""scene0201_00-scene0201_01"": 15}",60,83540,264,35.121028900146484,67.62477111816406,0.9999824983220651,0.005911634299559281,True
47,40.33226490020752,0.6679381616413593,0.05792483128607273,0.6692379117012024,2.782539963722229,3.056841731071472,scene0063_00-scene0063_02|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 16, ""scene0063_00-scene0063_02"": 16, ""scene0078_00-scene0078_01"": 16, ""scene0147_00-scene0147_01"": 15, ""scene0156_00-scene0156_01"": 16, ""scene0201_00-scene0201_01"": 15}",46,29012,245,40.33226490020752,70.59559631347656,0.9999943181640011,0.00335669822575699,True
48,36.858564376831055,0.3657228350639343,0.048229290172457695,0.6756376624107361,2.8425267934799194,3.843424439430237,scene0201_00-scene0201_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 16, ""scene0063_00-scene0063_02"": 16, ""scene0078_00-scene0078_01"": 16, ""scene0147_00-scene0147_01"": 16, ""scene0156_00-scene0156_01"": 16, ""scene0201_00-scene0201_01"": 16}",73,59789,243,36.858564376831055,1474.2286376953125,0.999999943970922,0.00018940366685031384,True
49,42.87442207336426,0.7554687857627869,0.06388580054044724,0.6353049278259277,3.0238699913024902,3.269251227378845,scene0063_00-scene0063_02|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 16, ""scene0063_00-scene0063_02"": 17, ""scene0078_00-scene0078_01"": 16, ""scene0147_00-scene0147_01"": 17, ""scene0156_00-scene0156_01"": 16, ""scene0201_00-scene0201_01"": 16}",60,35727,191,42.87442207336426,477.1664123535156,0.9999997822833725,0.0005919705800803363,True
50,32.81940841674805,0.18854448199272156,0.05206824280321598,0.7200548052787781,3.4616177082061768,3.6948622465133667,scene0156_00-scene0156_01|scene0201_00-scene0201_01,"{""scene0001_00-scene0001_01"": 16, ""scene0063_00-scene0063_02"": 17, ""scene0078_00-scene0078_01"": 16, ""scene0147_00-scene0147_01"": 17, ""scene0156_00-scene0156_01"": 17, ""scene0201_00-scene0201_01"": 17}",73,90157,298,32.81940841674805,50.46683883666992,0.9999686397835243,0.007928224703116368,True
51,31.787232398986816,0.18649010732769966,0.04674358665943146,0.6904139518737793,2.4451897144317627,3.0129220485687256,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 17, ""scene0063_00-scene0063_02"": 17, ""scene0078_00-scene0078_01"": 17, ""scene0147_00-scene0147_01"": 17, ""scene0156_00-scene0156_01"": 17, ""scene0201_00-scene0201_01"": 17}",46,46457,263,31.787232398986816,50.90451431274414,0.9999849474301631,0.005488896226240565,True
52,31.33138656616211,0.10929863154888153,0.04371163062751293,0.7056124210357666,2.5876766443252563,3.273448348045349,scene0201_00-scene0201_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 18, ""scene0063_00-scene0063_02"": 17, ""scene0078_00-scene0078_01"": 17, ""scene0147_00-scene0147_01"": 17, ""scene0156_00-scene0156_01"": 17, ""scene0201_00-scene0201_01"": 18}",59,53074,297,31.33138656616211,44.078948974609375,0.999979840119129,0.006362187499905635,True
53,34.95799446105957,0.2953410819172859,0.04948113672435284,0.6457600891590118,2.679840922355652,3.0789963006973267,scene0147_00-scene0147_01|scene0078_00-scene0078_01,"{""scene0001_00-scene0001_01"": 18, ""scene0063_00-scene0063_02"": 17, ""scene0078_00-scene0078_01"": 18, ""scene0147_00-scene0147_01"": 18, ""scene0156_00-scene0156_01"": 17, ""scene0201_00-scene0201_01"": 18}",60,53172,209,34.95799446105957,65.33256530761719,0.9999926659333409,0.0038347038900603146,True
54,40.72334098815918,0.4973665773868561,0.06616383790969849,0.6791892051696777,3.6544512510299683,3.1128883361816406,scene0063_00-scene0063_02|scene0156_00-scene0156_01,"{""scene0001_00-scene0001_01"": 18, ""scene0063_00-scene0063_02"": 18, ""scene0078_00-scene0078_01"": 18, ""scene0147_00-scene0147_01"": 18, ""scene0156_00-scene0156_01"": 18, ""scene0201_00-scene0201_01"": 18}",60,66095,246,40.72334098815918,96.37858581542969,0.9999714170947838,0.0075542418355645504,True
55,31.41181182861328,0.1786218397319317,0.04618310369551182,0.684574544429779,2.4385719299316406,3.1764273643493652,scene0078_00-scene0078_01|scene0001_00-scene0001_01,"{""scene0001_00-scene0001_01"": 19, ""scene0063_00-scene0063_02"": 18, ""scene0078_00-scene0078_01"": 19, ""scene0147_00-scene0147_01"": 18, ""scene0156_00-scene0156_01"": 18, ""scene0201_00-scene0201_01"": 18}",46,46457,263,31.41181182861328,96.53472137451172,0.999996070858754,0.0027870555414747865,True
56,35.57659721374512,0.4047786742448807,0.059532530605793,0.6260469257831573,3.559881567955017,3.518911361694336,scene0156_00-scene0156_01|scene0147_00-scene0147_01,"{""scene0001_00-scene0001_01"": 19, ""scene0063_00-scene0063_02"": 18, ""scene0078_00-scene0078_01"": 19, ""scene0147_00-scene0147_01"": 19, ""scene0156_00-scene0156_01"": 19, ""scene0201_00-scene0201_01"": 18}",68,86168,253,35.57659721374512,58.094383239746094,0.9999768554785196,0.006804982179197608,True
